#indeks,segment,pozycja,pokrycie
2108,hRSV/A/England/397/2017,2108,740
2109,hRSV/A/England/397/2017,2109,732
2110,hRSV/A/England/397/2017,2110,732
2111,hRSV/A/England/397/2017,2111,719
2112,hRSV/A/England/397/2017,2112,711
2113,hRSV/A/England/397/2017,2113,710
2114,hRSV/A/England/397/2017,2114,705
2115,hRSV/A/England/397/2017,2115,698
2116,hRSV/A/England/397/2017,2116,692
2117,hRSV/A/England/397/2017,2117,641
2118,hRSV/A/England/397/2017,2118,657
2119,hRSV/A/England/397/2017,2119,622
2120,hRSV/A/England/397/2017,2120,621
2121,hRSV/A/England/397/2017,2121,620
2122,hRSV/A/England/397/2017,2122,600
2123,hRSV/A/England/397/2017,2123,598
2124,hRSV/A/England/397/2017,2124,594
2125,hRSV/A/England/397/2017,2125,589
2126,hRSV/A/England/397/2017,2126,589
2127,hRSV/A/England/397/2017,2127,594
2128,hRSV/A/England/397/2017,2128,596
2129,hRSV/A/England/397/2017,2129,599
2130,hRSV/A/England/397/2017,2130,597
2131,hRSV/A/England/397/2017,2131,602
2132,hRSV/A/England/397/2017,2132,594
2133,hRSV/A/England/397/2017,2133,597
2134,hRSV/A/England/397/2017,2134,586
2135,hRSV/A/England/397/2017,2135,585
2136,hRSV/A/England/397/2017,2136,600
2137,hRSV/A/England/397/2017,2137,597
2138,hRSV/A/England/397/2017,2138,597
2139,hRSV/A/England/397/2017,2139,597
2140,hRSV/A/England/397/2017,2140,595
2141,hRSV/A/England/397/2017,2141,605
2142,hRSV/A/England/397/2017,2142,612
2143,hRSV/A/England/397/2017,2143,639
2144,hRSV/A/England/397/2017,2144,639
2145,hRSV/A/England/397/2017,2145,633
2146,hRSV/A/England/397/2017,2146,638
2147,hRSV/A/England/397/2017,2147,637
2148,hRSV/A/England/397/2017,2148,646
2149,hRSV/A/England/397/2017,2149,646
2150,hRSV/A/England/397/2017,2150,645
2151,hRSV/A/England/397/2017,2151,641
2152,hRSV/A/England/397/2017,2152,626
2153,hRSV/A/England/397/2017,2153,637
2154,hRSV/A/England/397/2017,2154,634
2155,hRSV/A/England/397/2017,2155,633
2156,hRSV/A/England/397/2017,2156,634
2157,hRSV/A/England/397/2017,2157,631
2158,hRSV/A/England/397/2017,2158,637
2159,hRSV/A/England/397/2017,2159,628
2160,hRSV/A/England/397/2017,2160,628
2161,hRSV/A/England/397/2017,2161,626
2162,hRSV/A/England/397/2017,2162,623
2163,hRSV/A/England/397/2017,2163,650
2164,hRSV/A/England/397/2017,2164,653
2165,hRSV/A/England/397/2017,2165,627
2166,hRSV/A/England/397/2017,2166,628
2167,hRSV/A/England/397/2017,2167,633
2168,hRSV/A/England/397/2017,2168,654
2169,hRSV/A/England/397/2017,2169,654
2170,hRSV/A/England/397/2017,2170,658
2171,hRSV/A/England/397/2017,2171,662
2172,hRSV/A/England/397/2017,2172,653
2173,hRSV/A/England/397/2017,2173,658
2174,hRSV/A/England/397/2017,2174,658
2175,hRSV/A/England/397/2017,2175,643
2176,hRSV/A/England/397/2017,2176,641
2177,hRSV/A/England/397/2017,2177,619
2178,hRSV/A/England/397/2017,2178,638
2179,hRSV/A/England/397/2017,2179,641
2180,hRSV/A/England/397/2017,2180,641
2181,hRSV/A/England/397/2017,2181,647
2182,hRSV/A/England/397/2017,2182,646
2183,hRSV/A/England/397/2017,2183,647
2184,hRSV/A/England/397/2017,2184,648
2185,hRSV/A/England/397/2017,2185,656
2186,hRSV/A/England/397/2017,2186,657
2187,hRSV/A/England/397/2017,2187,650
2188,hRSV/A/England/397/2017,2188,649
2189,hRSV/A/England/397/2017,2189,643
2190,hRSV/A/England/397/2017,2190,643
2191,hRSV/A/England/397/2017,2191,638
2192,hRSV/A/England/397/2017,2192,640
2193,hRSV/A/England/397/2017,2193,645
2194,hRSV/A/England/397/2017,2194,649
2195,hRSV/A/England/397/2017,2195,660
2196,hRSV/A/England/397/2017,2196,683
2197,hRSV/A/England/397/2017,2197,766
2198,hRSV/A/England/397/2017,2198,766
2199,hRSV/A/England/397/2017,2199,798
2200,hRSV/A/England/397/2017,2200,797
2201,hRSV/A/England/397/2017,2201,796
2202,hRSV/A/England/397/2017,2202,799
2203,hRSV/A/England/397/2017,2203,792
2204,hRSV/A/England/397/2017,2204,794
2205,hRSV/A/England/397/2017,2205,792
2206,hRSV/A/England/397/2017,2206,755
2207,hRSV/A/England/397/2017,2207,804
2208,hRSV/A/England/397/2017,2208,790
2209,hRSV/A/England/397/2017,2209,885
2210,hRSV/A/England/397/2017,2210,881
2211,hRSV/A/England/397/2017,2211,874
2212,hRSV/A/England/397/2017,2212,874
2213,hRSV/A/England/397/2017,2213,874
2214,hRSV/A/England/397/2017,2214,886
2215,hRSV/A/England/397/2017,2215,879
2216,hRSV/A/England/397/2017,2216,848
2217,hRSV/A/England/397/2017,2217,846
2218,hRSV/A/England/397/2017,2218,796
2219,hRSV/A/England/397/2017,2219,794
2220,hRSV/A/England/397/2017,2220,793
2221,hRSV/A/England/397/2017,2221,793
2222,hRSV/A/England/397/2017,2222,784
2223,hRSV/A/England/397/2017,2223,778
2224,hRSV/A/England/397/2017,2224,778
2225,hRSV/A/England/397/2017,2225,776
2226,hRSV/A/England/397/2017,2226,776
2227,hRSV/A/England/397/2017,2227,776
2228,hRSV/A/England/397/2017,2228,770
2229,hRSV/A/England/397/2017,2229,770
2230,hRSV/A/England/397/2017,2230,770
2231,hRSV/A/England/397/2017,2231,768
2232,hRSV/A/England/397/2017,2232,768
2233,hRSV/A/England/397/2017,2233,764
2234,hRSV/A/England/397/2017,2234,762
2235,hRSV/A/England/397/2017,2235,762
2236,hRSV/A/England/397/2017,2236,759
2237,hRSV/A/England/397/2017,2237,759
2238,hRSV/A/England/397/2017,2238,758
2239,hRSV/A/England/397/2017,2239,746
2240,hRSV/A/England/397/2017,2240,740
2241,hRSV/A/England/397/2017,2241,1104
2242,hRSV/A/England/397/2017,2242,1165
2243,hRSV/A/England/397/2017,2243,1180
2244,hRSV/A/England/397/2017,2244,1180
2245,hRSV/A/England/397/2017,2245,1180
2246,hRSV/A/England/397/2017,2246,1200
2247,hRSV/A/England/397/2017,2247,1198
2248,hRSV/A/England/397/2017,2248,1218
2249,hRSV/A/England/397/2017,2249,1211
2250,hRSV/A/England/397/2017,2250,1212
2251,hRSV/A/England/397/2017,2251,1205
2252,hRSV/A/England/397/2017,2252,1202
2253,hRSV/A/England/397/2017,2253,1238
2254,hRSV/A/England/397/2017,2254,1241
2255,hRSV/A/England/397/2017,2255,1239
2256,hRSV/A/England/397/2017,2256,1239
2257,hRSV/A/England/397/2017,2257,1234
2258,hRSV/A/England/397/2017,2258,1295
2259,hRSV/A/England/397/2017,2259,1298
2260,hRSV/A/England/397/2017,2260,1296
2261,hRSV/A/England/397/2017,2261,1296
2262,hRSV/A/England/397/2017,2262,1273
2263,hRSV/A/England/397/2017,2263,1277
2264,hRSV/A/England/397/2017,2264,1276
2265,hRSV/A/England/397/2017,2265,1343
2266,hRSV/A/England/397/2017,2266,1352
2267,hRSV/A/England/397/2017,2267,1349
2268,hRSV/A/England/397/2017,2268,1358
2269,hRSV/A/England/397/2017,2269,1360
2270,hRSV/A/England/397/2017,2270,1377
2271,hRSV/A/England/397/2017,2271,1377
2272,hRSV/A/England/397/2017,2272,1383
2273,hRSV/A/England/397/2017,2273,1419
2274,hRSV/A/England/397/2017,2274,1388
2275,hRSV/A/England/397/2017,2275,1390
2276,hRSV/A/England/397/2017,2276,1386
2277,hRSV/A/England/397/2017,2277,1375
2278,hRSV/A/England/397/2017,2278,1376
2279,hRSV/A/England/397/2017,2279,1364
2280,hRSV/A/England/397/2017,2280,1377
2281,hRSV/A/England/397/2017,2281,1374
2282,hRSV/A/England/397/2017,2282,1352
2283,hRSV/A/England/397/2017,2283,1355
2284,hRSV/A/England/397/2017,2284,1366
2285,hRSV/A/England/397/2017,2285,1371
2286,hRSV/A/England/397/2017,2286,1372
2287,hRSV/A/England/397/2017,2287,1374
2288,hRSV/A/England/397/2017,2288,1378
2289,hRSV/A/England/397/2017,2289,1363
2290,hRSV/A/England/397/2017,2290,1366
2291,hRSV/A/England/397/2017,2291,1390
2292,hRSV/A/England/397/2017,2292,1392
2293,hRSV/A/England/397/2017,2293,1390
2294,hRSV/A/England/397/2017,2294,1434
2295,hRSV/A/England/397/2017,2295,1441
2296,hRSV/A/England/397/2017,2296,1439
2297,hRSV/A/England/397/2017,2297,1441
2298,hRSV/A/England/397/2017,2298,1441
2299,hRSV/A/England/397/2017,2299,1445
2300,hRSV/A/England/397/2017,2300,1414
2301,hRSV/A/England/397/2017,2301,1412
2302,hRSV/A/England/397/2017,2302,1413
2303,hRSV/A/England/397/2017,2303,1417
2304,hRSV/A/England/397/2017,2304,1414
2305,hRSV/A/England/397/2017,2305,1413
2306,hRSV/A/England/397/2017,2306,1403
2307,hRSV/A/England/397/2017,2307,1396
2308,hRSV/A/England/397/2017,2308,1398
2309,hRSV/A/England/397/2017,2309,1413
2310,hRSV/A/England/397/2017,2310,1414
2311,hRSV/A/England/397/2017,2311,1399
2312,hRSV/A/England/397/2017,2312,1389
2313,hRSV/A/England/397/2017,2313,1381
2314,hRSV/A/England/397/2017,2314,1380
2315,hRSV/A/England/397/2017,2315,1335
2316,hRSV/A/England/397/2017,2316,1309
2317,hRSV/A/England/397/2017,2317,1303
2318,hRSV/A/England/397/2017,2318,1359
2319,hRSV/A/England/397/2017,2319,1357
2320,hRSV/A/England/397/2017,2320,1353
2321,hRSV/A/England/397/2017,2321,1353
2322,hRSV/A/England/397/2017,2322,1349
2323,hRSV/A/England/397/2017,2323,1354
2324,hRSV/A/England/397/2017,2324,1351
2325,hRSV/A/England/397/2017,2325,1341
2326,hRSV/A/England/397/2017,2326,1335
2327,hRSV/A/England/397/2017,2327,1314
2328,hRSV/A/England/397/2017,2328,1314
2329,hRSV/A/England/397/2017,2329,993
2330,hRSV/A/England/397/2017,2330,993
2331,hRSV/A/England/397/2017,2331,1003
2332,hRSV/A/England/397/2017,2332,1005
2333,hRSV/A/England/397/2017,2333,1011
2334,hRSV/A/England/397/2017,2334,1015
2335,hRSV/A/England/397/2017,2335,1015
2336,hRSV/A/England/397/2017,2336,1017
2337,hRSV/A/England/397/2017,2337,1017
2338,hRSV/A/England/397/2017,2338,1019
2339,hRSV/A/England/397/2017,2339,1036
2340,hRSV/A/England/397/2017,2340,1046
2341,hRSV/A/England/397/2017,2341,1054
2342,hRSV/A/England/397/2017,2342,1065
2343,hRSV/A/England/397/2017,2343,1065
2344,hRSV/A/England/397/2017,2344,1068
2345,hRSV/A/England/397/2017,2345,1068
2346,hRSV/A/England/397/2017,2346,1077
2347,hRSV/A/England/397/2017,2347,1078
2348,hRSV/A/England/397/2017,2348,1080
2349,hRSV/A/England/397/2017,2349,1093
2350,hRSV/A/England/397/2017,2350,1094
2351,hRSV/A/England/397/2017,2351,1101
2352,hRSV/A/England/397/2017,2352,1101
2353,hRSV/A/England/397/2017,2353,1101
2354,hRSV/A/England/397/2017,2354,1106
2355,hRSV/A/England/397/2017,2355,1100
2356,hRSV/A/England/397/2017,2356,1102
2357,hRSV/A/England/397/2017,2357,1100
2358,hRSV/A/England/397/2017,2358,1099
2359,hRSV/A/England/397/2017,2359,1112
2360,hRSV/A/England/397/2017,2360,1098
2361,hRSV/A/England/397/2017,2361,1098
2362,hRSV/A/England/397/2017,2362,1098
2363,hRSV/A/England/397/2017,2363,1074
2364,hRSV/A/England/397/2017,2364,1076
2365,hRSV/A/England/397/2017,2365,1091
2366,hRSV/A/England/397/2017,2366,1091
2367,hRSV/A/England/397/2017,2367,1092
2368,hRSV/A/England/397/2017,2368,1088
2369,hRSV/A/England/397/2017,2369,1088
2370,hRSV/A/England/397/2017,2370,1096
2371,hRSV/A/England/397/2017,2371,1097
2372,hRSV/A/England/397/2017,2372,1112
2373,hRSV/A/England/397/2017,2373,1108
2374,hRSV/A/England/397/2017,2374,1113
2375,hRSV/A/England/397/2017,2375,1092
2376,hRSV/A/England/397/2017,2376,1097
2377,hRSV/A/England/397/2017,2377,1020
2378,hRSV/A/England/397/2017,2378,951
2379,hRSV/A/England/397/2017,2379,949
2380,hRSV/A/England/397/2017,2380,948
2381,hRSV/A/England/397/2017,2381,939
2382,hRSV/A/England/397/2017,2382,958
2383,hRSV/A/England/397/2017,2383,954
2384,hRSV/A/England/397/2017,2384,952
2385,hRSV/A/England/397/2017,2385,974
2386,hRSV/A/England/397/2017,2386,972
2387,hRSV/A/England/397/2017,2387,982
2388,hRSV/A/England/397/2017,2388,962
2389,hRSV/A/England/397/2017,2389,961
2390,hRSV/A/England/397/2017,2390,949
2391,hRSV/A/England/397/2017,2391,914
2392,hRSV/A/England/397/2017,2392,918
2393,hRSV/A/England/397/2017,2393,925
2394,hRSV/A/England/397/2017,2394,919
2395,hRSV/A/England/397/2017,2395,920
2396,hRSV/A/England/397/2017,2396,920
2397,hRSV/A/England/397/2017,2397,931
2398,hRSV/A/England/397/2017,2398,935
2399,hRSV/A/England/397/2017,2399,932
2400,hRSV/A/England/397/2017,2400,934
2401,hRSV/A/England/397/2017,2401,900
2402,hRSV/A/England/397/2017,2402,891
2403,hRSV/A/England/397/2017,2403,892
2404,hRSV/A/England/397/2017,2404,892
2405,hRSV/A/England/397/2017,2405,890
2406,hRSV/A/England/397/2017,2406,846
2407,hRSV/A/England/397/2017,2407,855
2408,hRSV/A/England/397/2017,2408,862
2409,hRSV/A/England/397/2017,2409,859
2410,hRSV/A/England/397/2017,2410,855
2411,hRSV/A/England/397/2017,2411,855
2412,hRSV/A/England/397/2017,2412,858
2413,hRSV/A/England/397/2017,2413,819
2414,hRSV/A/England/397/2017,2414,807
2415,hRSV/A/England/397/2017,2415,795
2416,hRSV/A/England/397/2017,2416,776
2417,hRSV/A/England/397/2017,2417,761
2418,hRSV/A/England/397/2017,2418,760
2419,hRSV/A/England/397/2017,2419,754
2420,hRSV/A/England/397/2017,2420,754
2421,hRSV/A/England/397/2017,2421,728
2422,hRSV/A/England/397/2017,2422,758
2423,hRSV/A/England/397/2017,2423,764
2424,hRSV/A/England/397/2017,2424,766
2425,hRSV/A/England/397/2017,2425,773
2426,hRSV/A/England/397/2017,2426,773
2427,hRSV/A/England/397/2017,2427,774
2428,hRSV/A/England/397/2017,2428,771
2429,hRSV/A/England/397/2017,2429,779
2430,hRSV/A/England/397/2017,2430,781
2431,hRSV/A/England/397/2017,2431,780
2432,hRSV/A/England/397/2017,2432,760
2433,hRSV/A/England/397/2017,2433,834
2434,hRSV/A/England/397/2017,2434,837
2435,hRSV/A/England/397/2017,2435,848
2436,hRSV/A/England/397/2017,2436,849
2437,hRSV/A/England/397/2017,2437,834
2438,hRSV/A/England/397/2017,2438,836
2439,hRSV/A/England/397/2017,2439,820
2440,hRSV/A/England/397/2017,2440,822
2441,hRSV/A/England/397/2017,2441,832
2442,hRSV/A/England/397/2017,2442,772
2443,hRSV/A/England/397/2017,2443,770
2444,hRSV/A/England/397/2017,2444,771
2445,hRSV/A/England/397/2017,2445,766
2446,hRSV/A/England/397/2017,2446,767
2447,hRSV/A/England/397/2017,2447,785
2448,hRSV/A/England/397/2017,2448,825
2449,hRSV/A/England/397/2017,2449,832
2450,hRSV/A/England/397/2017,2450,830
2451,hRSV/A/England/397/2017,2451,836
2452,hRSV/A/England/397/2017,2452,832
2453,hRSV/A/England/397/2017,2453,834
2454,hRSV/A/England/397/2017,2454,833
2455,hRSV/A/England/397/2017,2455,829
2456,hRSV/A/England/397/2017,2456,835
2457,hRSV/A/England/397/2017,2457,872
2458,hRSV/A/England/397/2017,2458,867
2459,hRSV/A/England/397/2017,2459,872
2460,hRSV/A/England/397/2017,2460,881
2461,hRSV/A/England/397/2017,2461,878
2462,hRSV/A/England/397/2017,2462,880
2463,hRSV/A/England/397/2017,2463,880
2464,hRSV/A/England/397/2017,2464,872
2465,hRSV/A/England/397/2017,2465,872
2466,hRSV/A/England/397/2017,2466,783
2467,hRSV/A/England/397/2017,2467,782
2468,hRSV/A/England/397/2017,2468,784
2469,hRSV/A/England/397/2017,2469,787
2470,hRSV/A/England/397/2017,2470,786
2471,hRSV/A/England/397/2017,2471,779
2472,hRSV/A/England/397/2017,2472,779
2473,hRSV/A/England/397/2017,2473,781
2474,hRSV/A/England/397/2017,2474,780
2475,hRSV/A/England/397/2017,2475,778
2476,hRSV/A/England/397/2017,2476,775
2477,hRSV/A/England/397/2017,2477,775
2478,hRSV/A/England/397/2017,2478,787
2479,hRSV/A/England/397/2017,2479,794
2480,hRSV/A/England/397/2017,2480,790
2481,hRSV/A/England/397/2017,2481,798
2482,hRSV/A/England/397/2017,2482,797
2483,hRSV/A/England/397/2017,2483,797
2484,hRSV/A/England/397/2017,2484,797
2485,hRSV/A/England/397/2017,2485,797
2486,hRSV/A/England/397/2017,2486,797
2487,hRSV/A/England/397/2017,2487,776
2488,hRSV/A/England/397/2017,2488,760
2489,hRSV/A/England/397/2017,2489,758
2490,hRSV/A/England/397/2017,2490,745
2491,hRSV/A/England/397/2017,2491,745
2492,hRSV/A/England/397/2017,2492,746
2493,hRSV/A/England/397/2017,2493,746
2494,hRSV/A/England/397/2017,2494,745
2495,hRSV/A/England/397/2017,2495,743
2496,hRSV/A/England/397/2017,2496,733
2497,hRSV/A/England/397/2017,2497,729
2498,hRSV/A/England/397/2017,2498,730
2499,hRSV/A/England/397/2017,2499,727
2500,hRSV/A/England/397/2017,2500,727
2501,hRSV/A/England/397/2017,2501,731
2502,hRSV/A/England/397/2017,2502,743
2503,hRSV/A/England/397/2017,2503,742
2504,hRSV/A/England/397/2017,2504,742
2505,hRSV/A/England/397/2017,2505,741
2506,hRSV/A/England/397/2017,2506,741
2507,hRSV/A/England/397/2017,2507,738
2508,hRSV/A/England/397/2017,2508,735
2509,hRSV/A/England/397/2017,2509,737
2510,hRSV/A/England/397/2017,2510,728
2511,hRSV/A/England/397/2017,2511,715
2512,hRSV/A/England/397/2017,2512,706
2513,hRSV/A/England/397/2017,2513,706
2514,hRSV/A/England/397/2017,2514,706
2515,hRSV/A/England/397/2017,2515,707
2516,hRSV/A/England/397/2017,2516,707
2517,hRSV/A/England/397/2017,2517,705
2518,hRSV/A/England/397/2017,2518,694
2519,hRSV/A/England/397/2017,2519,693
2520,hRSV/A/England/397/2017,2520,667
2521,hRSV/A/England/397/2017,2521,667
2522,hRSV/A/England/397/2017,2522,660
2523,hRSV/A/England/397/2017,2523,657
2524,hRSV/A/England/397/2017,2524,640
2525,hRSV/A/England/397/2017,2525,640
2526,hRSV/A/England/397/2017,2526,640
2527,hRSV/A/England/397/2017,2527,640
2528,hRSV/A/England/397/2017,2528,640
2529,hRSV/A/England/397/2017,2529,625
2530,hRSV/A/England/397/2017,2530,618
2531,hRSV/A/England/397/2017,2531,615
2532,hRSV/A/England/397/2017,2532,612
2533,hRSV/A/England/397/2017,2533,568
2534,hRSV/A/England/397/2017,2534,565
2535,hRSV/A/England/397/2017,2535,546
2536,hRSV/A/England/397/2017,2536,534
2537,hRSV/A/England/397/2017,2537,534
2538,hRSV/A/England/397/2017,2538,473
2539,hRSV/A/England/397/2017,2539,473
2540,hRSV/A/England/397/2017,2540,468
2541,hRSV/A/England/397/2017,2541,431
2542,hRSV/A/England/397/2017,2542,430
2543,hRSV/A/England/397/2017,2543,384
2544,hRSV/A/England/397/2017,2544,384
2545,hRSV/A/England/397/2017,2545,383
2546,hRSV/A/England/397/2017,2546,383
2547,hRSV/A/England/397/2017,2547,380
2548,hRSV/A/England/397/2017,2548,701
2549,hRSV/A/England/397/2017,2549,703
2550,hRSV/A/England/397/2017,2550,707
2551,hRSV/A/England/397/2017,2551,710
2552,hRSV/A/England/397/2017,2552,710
2553,hRSV/A/England/397/2017,2553,716
2554,hRSV/A/England/397/2017,2554,709
2555,hRSV/A/England/397/2017,2555,703
2556,hRSV/A/England/397/2017,2556,700
2557,hRSV/A/England/397/2017,2557,708
2558,hRSV/A/England/397/2017,2558,709
2559,hRSV/A/England/397/2017,2559,709
2560,hRSV/A/England/397/2017,2560,707
2561,hRSV/A/England/397/2017,2561,707
2562,hRSV/A/England/397/2017,2562,704
2563,hRSV/A/England/397/2017,2563,705
2564,hRSV/A/England/397/2017,2564,728
2565,hRSV/A/England/397/2017,2565,737
2566,hRSV/A/England/397/2017,2566,730
2567,hRSV/A/England/397/2017,2567,746
2568,hRSV/A/England/397/2017,2568,748
2569,hRSV/A/England/397/2017,2569,748
2570,hRSV/A/England/397/2017,2570,745
2571,hRSV/A/England/397/2017,2571,742
2572,hRSV/A/England/397/2017,2572,736
2573,hRSV/A/England/397/2017,2573,708
2574,hRSV/A/England/397/2017,2574,725
2575,hRSV/A/England/397/2017,2575,721
2576,hRSV/A/England/397/2017,2576,707
2577,hRSV/A/England/397/2017,2577,708
2578,hRSV/A/England/397/2017,2578,723
2579,hRSV/A/England/397/2017,2579,731
2580,hRSV/A/England/397/2017,2580,732
2581,hRSV/A/England/397/2017,2581,723
2582,hRSV/A/England/397/2017,2582,725
2583,hRSV/A/England/397/2017,2583,707
2584,hRSV/A/England/397/2017,2584,704
2585,hRSV/A/England/397/2017,2585,706
2586,hRSV/A/England/397/2017,2586,707
2587,hRSV/A/England/397/2017,2587,716
2588,hRSV/A/England/397/2017,2588,716
2589,hRSV/A/England/397/2017,2589,714
2590,hRSV/A/England/397/2017,2590,714
2591,hRSV/A/England/397/2017,2591,542
2592,hRSV/A/England/397/2017,2592,542
2593,hRSV/A/England/397/2017,2593,545
2594,hRSV/A/England/397/2017,2594,546
2595,hRSV/A/England/397/2017,2595,546
2596,hRSV/A/England/397/2017,2596,546
2597,hRSV/A/England/397/2017,2597,546
2598,hRSV/A/England/397/2017,2598,566
2599,hRSV/A/England/397/2017,2599,576
2600,hRSV/A/England/397/2017,2600,576
2601,hRSV/A/England/397/2017,2601,578
2602,hRSV/A/England/397/2017,2602,578
2603,hRSV/A/England/397/2017,2603,578
2604,hRSV/A/England/397/2017,2604,578
2605,hRSV/A/England/397/2017,2605,580
2606,hRSV/A/England/397/2017,2606,584
2607,hRSV/A/England/397/2017,2607,584
2608,hRSV/A/England/397/2017,2608,585
2609,hRSV/A/England/397/2017,2609,587
2610,hRSV/A/England/397/2017,2610,600
2611,hRSV/A/England/397/2017,2611,601
2612,hRSV/A/England/397/2017,2612,606
2613,hRSV/A/England/397/2017,2613,607
2614,hRSV/A/England/397/2017,2614,608
2615,hRSV/A/England/397/2017,2615,615
2616,hRSV/A/England/397/2017,2616,615
2617,hRSV/A/England/397/2017,2617,618
2618,hRSV/A/England/397/2017,2618,618
2619,hRSV/A/England/397/2017,2619,617
2620,hRSV/A/England/397/2017,2620,637
2621,hRSV/A/England/397/2017,2621,637
2622,hRSV/A/England/397/2017,2622,644
2623,hRSV/A/England/397/2017,2623,654
2624,hRSV/A/England/397/2017,2624,651
2625,hRSV/A/England/397/2017,2625,651
2626,hRSV/A/England/397/2017,2626,645
2627,hRSV/A/England/397/2017,2627,645
2628,hRSV/A/England/397/2017,2628,646
2629,hRSV/A/England/397/2017,2629,640
2630,hRSV/A/England/397/2017,2630,652
2631,hRSV/A/England/397/2017,2631,670
2632,hRSV/A/England/397/2017,2632,672
2633,hRSV/A/England/397/2017,2633,681
2634,hRSV/A/England/397/2017,2634,685
2635,hRSV/A/England/397/2017,2635,688
2636,hRSV/A/England/397/2017,2636,689
2637,hRSV/A/England/397/2017,2637,700
2638,hRSV/A/England/397/2017,2638,700
2639,hRSV/A/England/397/2017,2639,702
2640,hRSV/A/England/397/2017,2640,696
2641,hRSV/A/England/397/2017,2641,692
2642,hRSV/A/England/397/2017,2642,695
2643,hRSV/A/England/397/2017,2643,693
2644,hRSV/A/England/397/2017,2644,693
2645,hRSV/A/England/397/2017,2645,691
2646,hRSV/A/England/397/2017,2646,693
2647,hRSV/A/England/397/2017,2647,693
2648,hRSV/A/England/397/2017,2648,691
2649,hRSV/A/England/397/2017,2649,683
2650,hRSV/A/England/397/2017,2650,704
2651,hRSV/A/England/397/2017,2651,695
2652,hRSV/A/England/397/2017,2652,716
2653,hRSV/A/England/397/2017,2653,711
2654,hRSV/A/England/397/2017,2654,712
2655,hRSV/A/England/397/2017,2655,712
2656,hRSV/A/England/397/2017,2656,712
2657,hRSV/A/England/397/2017,2657,718
2658,hRSV/A/England/397/2017,2658,722
2659,hRSV/A/England/397/2017,2659,694
2660,hRSV/A/England/397/2017,2660,700
2661,hRSV/A/England/397/2017,2661,701
2662,hRSV/A/England/397/2017,2662,712
2663,hRSV/A/England/397/2017,2663,699
2664,hRSV/A/England/397/2017,2664,700
2665,hRSV/A/England/397/2017,2665,700
2666,hRSV/A/England/397/2017,2666,700
2667,hRSV/A/England/397/2017,2667,702
2668,hRSV/A/England/397/2017,2668,707
2669,hRSV/A/England/397/2017,2669,681
2670,hRSV/A/England/397/2017,2670,684
2671,hRSV/A/England/397/2017,2671,680
2672,hRSV/A/England/397/2017,2672,729
2673,hRSV/A/England/397/2017,2673,715
2674,hRSV/A/England/397/2017,2674,713
2675,hRSV/A/England/397/2017,2675,708
2676,hRSV/A/England/397/2017,2676,708
2677,hRSV/A/England/397/2017,2677,690
2678,hRSV/A/England/397/2017,2678,690
2679,hRSV/A/England/397/2017,2679,677
2680,hRSV/A/England/397/2017,2680,634
2681,hRSV/A/England/397/2017,2681,643
2682,hRSV/A/England/397/2017,2682,575
2683,hRSV/A/England/397/2017,2683,576
2684,hRSV/A/England/397/2017,2684,577
2685,hRSV/A/England/397/2017,2685,579
2686,hRSV/A/England/397/2017,2686,579
2687,hRSV/A/England/397/2017,2687,565
2688,hRSV/A/England/397/2017,2688,566
2689,hRSV/A/England/397/2017,2689,568
2690,hRSV/A/England/397/2017,2690,562
2691,hRSV/A/England/397/2017,2691,563
2692,hRSV/A/England/397/2017,2692,560
2693,hRSV/A/England/397/2017,2693,556
2694,hRSV/A/England/397/2017,2694,550
2695,hRSV/A/England/397/2017,2695,556
2696,hRSV/A/England/397/2017,2696,563
2697,hRSV/A/England/397/2017,2697,560
2698,hRSV/A/England/397/2017,2698,560
2699,hRSV/A/England/397/2017,2699,563
2700,hRSV/A/England/397/2017,2700,563
2701,hRSV/A/England/397/2017,2701,574
2702,hRSV/A/England/397/2017,2702,574
2703,hRSV/A/England/397/2017,2703,583
2704,hRSV/A/England/397/2017,2704,593
2705,hRSV/A/England/397/2017,2705,592
2706,hRSV/A/England/397/2017,2706,608
2707,hRSV/A/England/397/2017,2707,612
2708,hRSV/A/England/397/2017,2708,610
2709,hRSV/A/England/397/2017,2709,611
2710,hRSV/A/England/397/2017,2710,584
2711,hRSV/A/England/397/2017,2711,582
2712,hRSV/A/England/397/2017,2712,573
2713,hRSV/A/England/397/2017,2713,549
2714,hRSV/A/England/397/2017,2714,549
2715,hRSV/A/England/397/2017,2715,542
2716,hRSV/A/England/397/2017,2716,541
2717,hRSV/A/England/397/2017,2717,557
2718,hRSV/A/England/397/2017,2718,570
2719,hRSV/A/England/397/2017,2719,572
2720,hRSV/A/England/397/2017,2720,572
2721,hRSV/A/England/397/2017,2721,571
2722,hRSV/A/England/397/2017,2722,579
2723,hRSV/A/England/397/2017,2723,578
2724,hRSV/A/England/397/2017,2724,581
2725,hRSV/A/England/397/2017,2725,578
2726,hRSV/A/England/397/2017,2726,556
2727,hRSV/A/England/397/2017,2727,555
2728,hRSV/A/England/397/2017,2728,555
2729,hRSV/A/England/397/2017,2729,555
2730,hRSV/A/England/397/2017,2730,557
2731,hRSV/A/England/397/2017,2731,544
2732,hRSV/A/England/397/2017,2732,545
2733,hRSV/A/England/397/2017,2733,548
2734,hRSV/A/England/397/2017,2734,555
2735,hRSV/A/England/397/2017,2735,550
2736,hRSV/A/England/397/2017,2736,543
