#indeks,segment,pozycja,pokrycie
3475,hRSV/A/England/397/2017,3475,794
3476,hRSV/A/England/397/2017,3476,794
3477,hRSV/A/England/397/2017,3477,794
3478,hRSV/A/England/397/2017,3478,796
3479,hRSV/A/England/397/2017,3479,790
3480,hRSV/A/England/397/2017,3480,790
3481,hRSV/A/England/397/2017,3481,786
3482,hRSV/A/England/397/2017,3482,787
3483,hRSV/A/England/397/2017,3483,794
3484,hRSV/A/England/397/2017,3484,797
3485,hRSV/A/England/397/2017,3485,801
3486,hRSV/A/England/397/2017,3486,800
3487,hRSV/A/England/397/2017,3487,809
3488,hRSV/A/England/397/2017,3488,810
3489,hRSV/A/England/397/2017,3489,815
3490,hRSV/A/England/397/2017,3490,815
3491,hRSV/A/England/397/2017,3491,817
3492,hRSV/A/England/397/2017,3492,814
3493,hRSV/A/England/397/2017,3493,824
3494,hRSV/A/England/397/2017,3494,820
3495,hRSV/A/England/397/2017,3495,820
3496,hRSV/A/England/397/2017,3496,820
3497,hRSV/A/England/397/2017,3497,831
3498,hRSV/A/England/397/2017,3498,833
3499,hRSV/A/England/397/2017,3499,833
3500,hRSV/A/England/397/2017,3500,870
3501,hRSV/A/England/397/2017,3501,869
3502,hRSV/A/England/397/2017,3502,867
3503,hRSV/A/England/397/2017,3503,867
3504,hRSV/A/England/397/2017,3504,872
3505,hRSV/A/England/397/2017,3505,874
3506,hRSV/A/England/397/2017,3506,859
3507,hRSV/A/England/397/2017,3507,861
3508,hRSV/A/England/397/2017,3508,868
3509,hRSV/A/England/397/2017,3509,870
3510,hRSV/A/England/397/2017,3510,866
3511,hRSV/A/England/397/2017,3511,863
3512,hRSV/A/England/397/2017,3512,869
3513,hRSV/A/England/397/2017,3513,869
3514,hRSV/A/England/397/2017,3514,872
3515,hRSV/A/England/397/2017,3515,879
3516,hRSV/A/England/397/2017,3516,857
3517,hRSV/A/England/397/2017,3517,858
3518,hRSV/A/England/397/2017,3518,865
3519,hRSV/A/England/397/2017,3519,870
3520,hRSV/A/England/397/2017,3520,869
3521,hRSV/A/England/397/2017,3521,869
3522,hRSV/A/England/397/2017,3522,871
3523,hRSV/A/England/397/2017,3523,863
3524,hRSV/A/England/397/2017,3524,863
3525,hRSV/A/England/397/2017,3525,862
3526,hRSV/A/England/397/2017,3526,860
3527,hRSV/A/England/397/2017,3527,860
3528,hRSV/A/England/397/2017,3528,860
3529,hRSV/A/England/397/2017,3529,860
3530,hRSV/A/England/397/2017,3530,856
3531,hRSV/A/England/397/2017,3531,869
3532,hRSV/A/England/397/2017,3532,870
3533,hRSV/A/England/397/2017,3533,868
3534,hRSV/A/England/397/2017,3534,866
3535,hRSV/A/England/397/2017,3535,863
3536,hRSV/A/England/397/2017,3536,826
3537,hRSV/A/England/397/2017,3537,821
3538,hRSV/A/England/397/2017,3538,778
3539,hRSV/A/England/397/2017,3539,799
3540,hRSV/A/England/397/2017,3540,731
3541,hRSV/A/England/397/2017,3541,734
3542,hRSV/A/England/397/2017,3542,705
3543,hRSV/A/England/397/2017,3543,708
3544,hRSV/A/England/397/2017,3544,721
3545,hRSV/A/England/397/2017,3545,716
3546,hRSV/A/England/397/2017,3546,710
3547,hRSV/A/England/397/2017,3547,696
3548,hRSV/A/England/397/2017,3548,687
3549,hRSV/A/England/397/2017,3549,683
3550,hRSV/A/England/397/2017,3550,684
3551,hRSV/A/England/397/2017,3551,671
3552,hRSV/A/England/397/2017,3552,641
3553,hRSV/A/England/397/2017,3553,632
3554,hRSV/A/England/397/2017,3554,635
3555,hRSV/A/England/397/2017,3555,637
3556,hRSV/A/England/397/2017,3556,639
3557,hRSV/A/England/397/2017,3557,651
3558,hRSV/A/England/397/2017,3558,648
3559,hRSV/A/England/397/2017,3559,638
3560,hRSV/A/England/397/2017,3560,632
3561,hRSV/A/England/397/2017,3561,610
3562,hRSV/A/England/397/2017,3562,612
3563,hRSV/A/England/397/2017,3563,598
3564,hRSV/A/England/397/2017,3564,587
3565,hRSV/A/England/397/2017,3565,591
3566,hRSV/A/England/397/2017,3566,547
3567,hRSV/A/England/397/2017,3567,546
3568,hRSV/A/England/397/2017,3568,539
3569,hRSV/A/England/397/2017,3569,537
3570,hRSV/A/England/397/2017,3570,548
3571,hRSV/A/England/397/2017,3571,548
3572,hRSV/A/England/397/2017,3572,562
3573,hRSV/A/England/397/2017,3573,573
3574,hRSV/A/England/397/2017,3574,580
3575,hRSV/A/England/397/2017,3575,584
3576,hRSV/A/England/397/2017,3576,583
3577,hRSV/A/England/397/2017,3577,561
3578,hRSV/A/England/397/2017,3578,541
3579,hRSV/A/England/397/2017,3579,535
3580,hRSV/A/England/397/2017,3580,531
3581,hRSV/A/England/397/2017,3581,480
3582,hRSV/A/England/397/2017,3582,485
3583,hRSV/A/England/397/2017,3583,483
3584,hRSV/A/England/397/2017,3584,481
3585,hRSV/A/England/397/2017,3585,477
3586,hRSV/A/England/397/2017,3586,477
3587,hRSV/A/England/397/2017,3587,472
3588,hRSV/A/England/397/2017,3588,476
3589,hRSV/A/England/397/2017,3589,477
3590,hRSV/A/England/397/2017,3590,473
3591,hRSV/A/England/397/2017,3591,471
3592,hRSV/A/England/397/2017,3592,475
3593,hRSV/A/England/397/2017,3593,476
3594,hRSV/A/England/397/2017,3594,477
3595,hRSV/A/England/397/2017,3595,483
3596,hRSV/A/England/397/2017,3596,485
3597,hRSV/A/England/397/2017,3597,482
3598,hRSV/A/England/397/2017,3598,485
3599,hRSV/A/England/397/2017,3599,484
3600,hRSV/A/England/397/2017,3600,493
3601,hRSV/A/England/397/2017,3601,493
3602,hRSV/A/England/397/2017,3602,493
3603,hRSV/A/England/397/2017,3603,502
3604,hRSV/A/England/397/2017,3604,502
3605,hRSV/A/England/397/2017,3605,503
3606,hRSV/A/England/397/2017,3606,499
3607,hRSV/A/England/397/2017,3607,497
3608,hRSV/A/England/397/2017,3608,515
3609,hRSV/A/England/397/2017,3609,509
3610,hRSV/A/England/397/2017,3610,537
3611,hRSV/A/England/397/2017,3611,539
3612,hRSV/A/England/397/2017,3612,537
3613,hRSV/A/England/397/2017,3613,543
3614,hRSV/A/England/397/2017,3614,541
3615,hRSV/A/England/397/2017,3615,541
3616,hRSV/A/England/397/2017,3616,539
3617,hRSV/A/England/397/2017,3617,544
3618,hRSV/A/England/397/2017,3618,543
3619,hRSV/A/England/397/2017,3619,539
3620,hRSV/A/England/397/2017,3620,542
3621,hRSV/A/England/397/2017,3621,548
3622,hRSV/A/England/397/2017,3622,557
3623,hRSV/A/England/397/2017,3623,574
3624,hRSV/A/England/397/2017,3624,576
3625,hRSV/A/England/397/2017,3625,604
3626,hRSV/A/England/397/2017,3626,605
3627,hRSV/A/England/397/2017,3627,609
3628,hRSV/A/England/397/2017,3628,615
3629,hRSV/A/England/397/2017,3629,615
3630,hRSV/A/England/397/2017,3630,607
3631,hRSV/A/England/397/2017,3631,614
3632,hRSV/A/England/397/2017,3632,610
3633,hRSV/A/England/397/2017,3633,615
3634,hRSV/A/England/397/2017,3634,615
3635,hRSV/A/England/397/2017,3635,605
3636,hRSV/A/England/397/2017,3636,638
3637,hRSV/A/England/397/2017,3637,660
3638,hRSV/A/England/397/2017,3638,729
3639,hRSV/A/England/397/2017,3639,732
3640,hRSV/A/England/397/2017,3640,720
3641,hRSV/A/England/397/2017,3641,725
3642,hRSV/A/England/397/2017,3642,720
3643,hRSV/A/England/397/2017,3643,742
3644,hRSV/A/England/397/2017,3644,735
3645,hRSV/A/England/397/2017,3645,729
3646,hRSV/A/England/397/2017,3646,743
3647,hRSV/A/England/397/2017,3647,696
3648,hRSV/A/England/397/2017,3648,695
3649,hRSV/A/England/397/2017,3649,696
3650,hRSV/A/England/397/2017,3650,696
3651,hRSV/A/England/397/2017,3651,716
3652,hRSV/A/England/397/2017,3652,705
3653,hRSV/A/England/397/2017,3653,728
3654,hRSV/A/England/397/2017,3654,728
3655,hRSV/A/England/397/2017,3655,717
3656,hRSV/A/England/397/2017,3656,717
3657,hRSV/A/England/397/2017,3657,713
3658,hRSV/A/England/397/2017,3658,733
3659,hRSV/A/England/397/2017,3659,736
3660,hRSV/A/England/397/2017,3660,722
3661,hRSV/A/England/397/2017,3661,722
3662,hRSV/A/England/397/2017,3662,711
3663,hRSV/A/England/397/2017,3663,715
3664,hRSV/A/England/397/2017,3664,715
3665,hRSV/A/England/397/2017,3665,714
3666,hRSV/A/England/397/2017,3666,703
3667,hRSV/A/England/397/2017,3667,694
3668,hRSV/A/England/397/2017,3668,686
3669,hRSV/A/England/397/2017,3669,686
3670,hRSV/A/England/397/2017,3670,688
3671,hRSV/A/England/397/2017,3671,688
3672,hRSV/A/England/397/2017,3672,689
3673,hRSV/A/England/397/2017,3673,691
3674,hRSV/A/England/397/2017,3674,691
3675,hRSV/A/England/397/2017,3675,691
3676,hRSV/A/England/397/2017,3676,689
3677,hRSV/A/England/397/2017,3677,691
3678,hRSV/A/England/397/2017,3678,697
3679,hRSV/A/England/397/2017,3679,689
3680,hRSV/A/England/397/2017,3680,691
3681,hRSV/A/England/397/2017,3681,689
3682,hRSV/A/England/397/2017,3682,689
3683,hRSV/A/England/397/2017,3683,689
3684,hRSV/A/England/397/2017,3684,686
3685,hRSV/A/England/397/2017,3685,686
3686,hRSV/A/England/397/2017,3686,675
3687,hRSV/A/England/397/2017,3687,675
3688,hRSV/A/England/397/2017,3688,677
3689,hRSV/A/England/397/2017,3689,670
3690,hRSV/A/England/397/2017,3690,668
3691,hRSV/A/England/397/2017,3691,665
3692,hRSV/A/England/397/2017,3692,662
3693,hRSV/A/England/397/2017,3693,661
3694,hRSV/A/England/397/2017,3694,661
3695,hRSV/A/England/397/2017,3695,651
3696,hRSV/A/England/397/2017,3696,651
3697,hRSV/A/England/397/2017,3697,651
3698,hRSV/A/England/397/2017,3698,650
3699,hRSV/A/England/397/2017,3699,649
3700,hRSV/A/England/397/2017,3700,646
3701,hRSV/A/England/397/2017,3701,646
3702,hRSV/A/England/397/2017,3702,645
3703,hRSV/A/England/397/2017,3703,645
3704,hRSV/A/England/397/2017,3704,645
3705,hRSV/A/England/397/2017,3705,635
3706,hRSV/A/England/397/2017,3706,635
3707,hRSV/A/England/397/2017,3707,630
3708,hRSV/A/England/397/2017,3708,628
3709,hRSV/A/England/397/2017,3709,628
3710,hRSV/A/England/397/2017,3710,626
3711,hRSV/A/England/397/2017,3711,626
3712,hRSV/A/England/397/2017,3712,619
3713,hRSV/A/England/397/2017,3713,611
3714,hRSV/A/England/397/2017,3714,610
3715,hRSV/A/England/397/2017,3715,610
3716,hRSV/A/England/397/2017,3716,609
3717,hRSV/A/England/397/2017,3717,609
3718,hRSV/A/England/397/2017,3718,595
3719,hRSV/A/England/397/2017,3719,594
3720,hRSV/A/England/397/2017,3720,583
3721,hRSV/A/England/397/2017,3721,565
3722,hRSV/A/England/397/2017,3722,542
3723,hRSV/A/England/397/2017,3723,539
3724,hRSV/A/England/397/2017,3724,539
3725,hRSV/A/England/397/2017,3725,539
3726,hRSV/A/England/397/2017,3726,539
3727,hRSV/A/England/397/2017,3727,523
3728,hRSV/A/England/397/2017,3728,520
3729,hRSV/A/England/397/2017,3729,512
3730,hRSV/A/England/397/2017,3730,833
3731,hRSV/A/England/397/2017,3731,833
3732,hRSV/A/England/397/2017,3732,839
3733,hRSV/A/England/397/2017,3733,839
3734,hRSV/A/England/397/2017,3734,867
3735,hRSV/A/England/397/2017,3735,868
3736,hRSV/A/England/397/2017,3736,866
3737,hRSV/A/England/397/2017,3737,888
3738,hRSV/A/England/397/2017,3738,889
3739,hRSV/A/England/397/2017,3739,887
3740,hRSV/A/England/397/2017,3740,883
3741,hRSV/A/England/397/2017,3741,880
3742,hRSV/A/England/397/2017,3742,906
3743,hRSV/A/England/397/2017,3743,878
3744,hRSV/A/England/397/2017,3744,895
3745,hRSV/A/England/397/2017,3745,889
3746,hRSV/A/England/397/2017,3746,883
3747,hRSV/A/England/397/2017,3747,897
3748,hRSV/A/England/397/2017,3748,897
3749,hRSV/A/England/397/2017,3749,901
3750,hRSV/A/England/397/2017,3750,900
3751,hRSV/A/England/397/2017,3751,878
3752,hRSV/A/England/397/2017,3752,920
3753,hRSV/A/England/397/2017,3753,913
3754,hRSV/A/England/397/2017,3754,924
3755,hRSV/A/England/397/2017,3755,922
3756,hRSV/A/England/397/2017,3756,917
3757,hRSV/A/England/397/2017,3757,918
3758,hRSV/A/England/397/2017,3758,902
3759,hRSV/A/England/397/2017,3759,909
3760,hRSV/A/England/397/2017,3760,918
3761,hRSV/A/England/397/2017,3761,895
3762,hRSV/A/England/397/2017,3762,897
3763,hRSV/A/England/397/2017,3763,866
3764,hRSV/A/England/397/2017,3764,866
3765,hRSV/A/England/397/2017,3765,862
3766,hRSV/A/England/397/2017,3766,607
3767,hRSV/A/England/397/2017,3767,609
3768,hRSV/A/England/397/2017,3768,609
3769,hRSV/A/England/397/2017,3769,611
3770,hRSV/A/England/397/2017,3770,613
3771,hRSV/A/England/397/2017,3771,614
3772,hRSV/A/England/397/2017,3772,620
3773,hRSV/A/England/397/2017,3773,623
3774,hRSV/A/England/397/2017,3774,623
3775,hRSV/A/England/397/2017,3775,658
3776,hRSV/A/England/397/2017,3776,659
3777,hRSV/A/England/397/2017,3777,673
3778,hRSV/A/England/397/2017,3778,673
3779,hRSV/A/England/397/2017,3779,675
3780,hRSV/A/England/397/2017,3780,675
3781,hRSV/A/England/397/2017,3781,675
3782,hRSV/A/England/397/2017,3782,675
3783,hRSV/A/England/397/2017,3783,676
3784,hRSV/A/England/397/2017,3784,680
3785,hRSV/A/England/397/2017,3785,680
3786,hRSV/A/England/397/2017,3786,701
3787,hRSV/A/England/397/2017,3787,703
3788,hRSV/A/England/397/2017,3788,741
3789,hRSV/A/England/397/2017,3789,746
3790,hRSV/A/England/397/2017,3790,748
3791,hRSV/A/England/397/2017,3791,767
3792,hRSV/A/England/397/2017,3792,769
3793,hRSV/A/England/397/2017,3793,769
3794,hRSV/A/England/397/2017,3794,771
3795,hRSV/A/England/397/2017,3795,771
3796,hRSV/A/England/397/2017,3796,773
3797,hRSV/A/England/397/2017,3797,784
3798,hRSV/A/England/397/2017,3798,791
3799,hRSV/A/England/397/2017,3799,793
3800,hRSV/A/England/397/2017,3800,793
3801,hRSV/A/England/397/2017,3801,793
3802,hRSV/A/England/397/2017,3802,793
3803,hRSV/A/England/397/2017,3803,794
3804,hRSV/A/England/397/2017,3804,796
3805,hRSV/A/England/397/2017,3805,798
3806,hRSV/A/England/397/2017,3806,798
3807,hRSV/A/England/397/2017,3807,792
3808,hRSV/A/England/397/2017,3808,792
3809,hRSV/A/England/397/2017,3809,792
3810,hRSV/A/England/397/2017,3810,804
3811,hRSV/A/England/397/2017,3811,805
3812,hRSV/A/England/397/2017,3812,808
3813,hRSV/A/England/397/2017,3813,814
3814,hRSV/A/England/397/2017,3814,815
3815,hRSV/A/England/397/2017,3815,819
3816,hRSV/A/England/397/2017,3816,819
3817,hRSV/A/England/397/2017,3817,819
3818,hRSV/A/England/397/2017,3818,819
3819,hRSV/A/England/397/2017,3819,813
3820,hRSV/A/England/397/2017,3820,820
3821,hRSV/A/England/397/2017,3821,830
3822,hRSV/A/England/397/2017,3822,824
3823,hRSV/A/England/397/2017,3823,825
3824,hRSV/A/England/397/2017,3824,819
3825,hRSV/A/England/397/2017,3825,825
3826,hRSV/A/England/397/2017,3826,831
3827,hRSV/A/England/397/2017,3827,830
3828,hRSV/A/England/397/2017,3828,831
3829,hRSV/A/England/397/2017,3829,825
3830,hRSV/A/England/397/2017,3830,826
3831,hRSV/A/England/397/2017,3831,832
3832,hRSV/A/England/397/2017,3832,834
3833,hRSV/A/England/397/2017,3833,844
3834,hRSV/A/England/397/2017,3834,842
3835,hRSV/A/England/397/2017,3835,833
3836,hRSV/A/England/397/2017,3836,834
3837,hRSV/A/England/397/2017,3837,833
3838,hRSV/A/England/397/2017,3838,831
3839,hRSV/A/England/397/2017,3839,838
3840,hRSV/A/England/397/2017,3840,828
3841,hRSV/A/England/397/2017,3841,833
3842,hRSV/A/England/397/2017,3842,828
3843,hRSV/A/England/397/2017,3843,830
3844,hRSV/A/England/397/2017,3844,833
3845,hRSV/A/England/397/2017,3845,830
3846,hRSV/A/England/397/2017,3846,825
3847,hRSV/A/England/397/2017,3847,825
3848,hRSV/A/England/397/2017,3848,824
3849,hRSV/A/England/397/2017,3849,829
3850,hRSV/A/England/397/2017,3850,811
3851,hRSV/A/England/397/2017,3851,817
3852,hRSV/A/England/397/2017,3852,817
3853,hRSV/A/England/397/2017,3853,815
3854,hRSV/A/England/397/2017,3854,813
3855,hRSV/A/England/397/2017,3855,810
3856,hRSV/A/England/397/2017,3856,808
3857,hRSV/A/England/397/2017,3857,803
3858,hRSV/A/England/397/2017,3858,786
3859,hRSV/A/England/397/2017,3859,787
3860,hRSV/A/England/397/2017,3860,718
3861,hRSV/A/England/397/2017,3861,719
3862,hRSV/A/England/397/2017,3862,670
3863,hRSV/A/England/397/2017,3863,671
3864,hRSV/A/England/397/2017,3864,684
3865,hRSV/A/England/397/2017,3865,685
3866,hRSV/A/England/397/2017,3866,682
3867,hRSV/A/England/397/2017,3867,675
3868,hRSV/A/England/397/2017,3868,655
3869,hRSV/A/England/397/2017,3869,657
3870,hRSV/A/England/397/2017,3870,665
3871,hRSV/A/England/397/2017,3871,648
3872,hRSV/A/England/397/2017,3872,648
3873,hRSV/A/England/397/2017,3873,640
3874,hRSV/A/England/397/2017,3874,641
3875,hRSV/A/England/397/2017,3875,641
3876,hRSV/A/England/397/2017,3876,639
3877,hRSV/A/England/397/2017,3877,644
3878,hRSV/A/England/397/2017,3878,631
3879,hRSV/A/England/397/2017,3879,621
3880,hRSV/A/England/397/2017,3880,620
3881,hRSV/A/England/397/2017,3881,620
3882,hRSV/A/England/397/2017,3882,605
3883,hRSV/A/England/397/2017,3883,608
3884,hRSV/A/England/397/2017,3884,612
3885,hRSV/A/England/397/2017,3885,608
3886,hRSV/A/England/397/2017,3886,604
3887,hRSV/A/England/397/2017,3887,609
3888,hRSV/A/England/397/2017,3888,631
3889,hRSV/A/England/397/2017,3889,631
3890,hRSV/A/England/397/2017,3890,617
3891,hRSV/A/England/397/2017,3891,606
3892,hRSV/A/England/397/2017,3892,588
3893,hRSV/A/England/397/2017,3893,599
3894,hRSV/A/England/397/2017,3894,587
3895,hRSV/A/England/397/2017,3895,579
3896,hRSV/A/England/397/2017,3896,579
3897,hRSV/A/England/397/2017,3897,563
3898,hRSV/A/England/397/2017,3898,563
3899,hRSV/A/England/397/2017,3899,576
3900,hRSV/A/England/397/2017,3900,564
3901,hRSV/A/England/397/2017,3901,547
3902,hRSV/A/England/397/2017,3902,539
3903,hRSV/A/England/397/2017,3903,540
3904,hRSV/A/England/397/2017,3904,538
3905,hRSV/A/England/397/2017,3905,537
3906,hRSV/A/England/397/2017,3906,538
3907,hRSV/A/England/397/2017,3907,533
3908,hRSV/A/England/397/2017,3908,519
3909,hRSV/A/England/397/2017,3909,509
3910,hRSV/A/England/397/2017,3910,511
3911,hRSV/A/England/397/2017,3911,520
3912,hRSV/A/England/397/2017,3912,522
3913,hRSV/A/England/397/2017,3913,523
3914,hRSV/A/England/397/2017,3914,518
3915,hRSV/A/England/397/2017,3915,514
3916,hRSV/A/England/397/2017,3916,516
3917,hRSV/A/England/397/2017,3917,526
3918,hRSV/A/England/397/2017,3918,522
3919,hRSV/A/England/397/2017,3919,521
3920,hRSV/A/England/397/2017,3920,519
3921,hRSV/A/England/397/2017,3921,518
3922,hRSV/A/England/397/2017,3922,521
3923,hRSV/A/England/397/2017,3923,520
3924,hRSV/A/England/397/2017,3924,522
3925,hRSV/A/England/397/2017,3925,528
3926,hRSV/A/England/397/2017,3926,616
3927,hRSV/A/England/397/2017,3927,620
3928,hRSV/A/England/397/2017,3928,664
3929,hRSV/A/England/397/2017,3929,671
3930,hRSV/A/England/397/2017,3930,738
3931,hRSV/A/England/397/2017,3931,737
3932,hRSV/A/England/397/2017,3932,741
3933,hRSV/A/England/397/2017,3933,749
3934,hRSV/A/England/397/2017,3934,725
3935,hRSV/A/England/397/2017,3935,729
3936,hRSV/A/England/397/2017,3936,727
3937,hRSV/A/England/397/2017,3937,722
3938,hRSV/A/England/397/2017,3938,724
3939,hRSV/A/England/397/2017,3939,704
3940,hRSV/A/England/397/2017,3940,725
3941,hRSV/A/England/397/2017,3941,729
3942,hRSV/A/England/397/2017,3942,727
3943,hRSV/A/England/397/2017,3943,742
3944,hRSV/A/England/397/2017,3944,762
3945,hRSV/A/England/397/2017,3945,759
3946,hRSV/A/England/397/2017,3946,756
3947,hRSV/A/England/397/2017,3947,764
3948,hRSV/A/England/397/2017,3948,770
3949,hRSV/A/England/397/2017,3949,771
3950,hRSV/A/England/397/2017,3950,776
3951,hRSV/A/England/397/2017,3951,786
3952,hRSV/A/England/397/2017,3952,795
3953,hRSV/A/England/397/2017,3953,791
3954,hRSV/A/England/397/2017,3954,809
3955,hRSV/A/England/397/2017,3955,805
3956,hRSV/A/England/397/2017,3956,803
3957,hRSV/A/England/397/2017,3957,804
3958,hRSV/A/England/397/2017,3958,804
3959,hRSV/A/England/397/2017,3959,864
3960,hRSV/A/England/397/2017,3960,861
3961,hRSV/A/England/397/2017,3961,919
3962,hRSV/A/England/397/2017,3962,918
3963,hRSV/A/England/397/2017,3963,915
3964,hRSV/A/England/397/2017,3964,919
3965,hRSV/A/England/397/2017,3965,923
3966,hRSV/A/England/397/2017,3966,923
3967,hRSV/A/England/397/2017,3967,922
3968,hRSV/A/England/397/2017,3968,908
3969,hRSV/A/England/397/2017,3969,918
3970,hRSV/A/England/397/2017,3970,913
3971,hRSV/A/England/397/2017,3971,912
3972,hRSV/A/England/397/2017,3972,912
3973,hRSV/A/England/397/2017,3973,910
3974,hRSV/A/England/397/2017,3974,914
3975,hRSV/A/England/397/2017,3975,917
3976,hRSV/A/England/397/2017,3976,924
3977,hRSV/A/England/397/2017,3977,924
3978,hRSV/A/England/397/2017,3978,921
3979,hRSV/A/England/397/2017,3979,920
3980,hRSV/A/England/397/2017,3980,920
3981,hRSV/A/England/397/2017,3981,919
3982,hRSV/A/England/397/2017,3982,923
3983,hRSV/A/England/397/2017,3983,919
3984,hRSV/A/England/397/2017,3984,923
3985,hRSV/A/England/397/2017,3985,933
3986,hRSV/A/England/397/2017,3986,933
3987,hRSV/A/England/397/2017,3987,932
3988,hRSV/A/England/397/2017,3988,934
3989,hRSV/A/England/397/2017,3989,929
3990,hRSV/A/England/397/2017,3990,938
3991,hRSV/A/England/397/2017,3991,935
3992,hRSV/A/England/397/2017,3992,933
3993,hRSV/A/England/397/2017,3993,930
3994,hRSV/A/England/397/2017,3994,929
3995,hRSV/A/England/397/2017,3995,926
3996,hRSV/A/England/397/2017,3996,928
3997,hRSV/A/England/397/2017,3997,935
3998,hRSV/A/England/397/2017,3998,930
3999,hRSV/A/England/397/2017,3999,922
4000,hRSV/A/England/397/2017,4000,919
4001,hRSV/A/England/397/2017,4001,919
4002,hRSV/A/England/397/2017,4002,919
4003,hRSV/A/England/397/2017,4003,919
4004,hRSV/A/England/397/2017,4004,919
4005,hRSV/A/England/397/2017,4005,918
4006,hRSV/A/England/397/2017,4006,909
4007,hRSV/A/England/397/2017,4007,915
4008,hRSV/A/England/397/2017,4008,911
4009,hRSV/A/England/397/2017,4009,911
4010,hRSV/A/England/397/2017,4010,904
4011,hRSV/A/England/397/2017,4011,898
4012,hRSV/A/England/397/2017,4012,889
4013,hRSV/A/England/397/2017,4013,883
4014,hRSV/A/England/397/2017,4014,871
4015,hRSV/A/England/397/2017,4015,869
4016,hRSV/A/England/397/2017,4016,862
4017,hRSV/A/England/397/2017,4017,859
4018,hRSV/A/England/397/2017,4018,843
4019,hRSV/A/England/397/2017,4019,843
4020,hRSV/A/England/397/2017,4020,842
4021,hRSV/A/England/397/2017,4021,827
4022,hRSV/A/England/397/2017,4022,826
4023,hRSV/A/England/397/2017,4023,824
4024,hRSV/A/England/397/2017,4024,822
4025,hRSV/A/England/397/2017,4025,814
4026,hRSV/A/England/397/2017,4026,803
4027,hRSV/A/England/397/2017,4027,803
4028,hRSV/A/England/397/2017,4028,802
4029,hRSV/A/England/397/2017,4029,802
4030,hRSV/A/England/397/2017,4030,798
4031,hRSV/A/England/397/2017,4031,785
4032,hRSV/A/England/397/2017,4032,781
4033,hRSV/A/England/397/2017,4033,771
4034,hRSV/A/England/397/2017,4034,764
4035,hRSV/A/England/397/2017,4035,735
4036,hRSV/A/England/397/2017,4036,732
4037,hRSV/A/England/397/2017,4037,730
4038,hRSV/A/England/397/2017,4038,731
4039,hRSV/A/England/397/2017,4039,1097
4040,hRSV/A/England/397/2017,4040,1099
4041,hRSV/A/England/397/2017,4041,1112
4042,hRSV/A/England/397/2017,4042,1119
4043,hRSV/A/England/397/2017,4043,1117
4044,hRSV/A/England/397/2017,4044,1158
4045,hRSV/A/England/397/2017,4045,1170
4046,hRSV/A/England/397/2017,4046,1180
4047,hRSV/A/England/397/2017,4047,1176
4048,hRSV/A/England/397/2017,4048,1172
4049,hRSV/A/England/397/2017,4049,1190
4050,hRSV/A/England/397/2017,4050,1183
4051,hRSV/A/England/397/2017,4051,1197
4052,hRSV/A/England/397/2017,4052,1198
4053,hRSV/A/England/397/2017,4053,1189
4054,hRSV/A/England/397/2017,4054,1197
4055,hRSV/A/England/397/2017,4055,1193
4056,hRSV/A/England/397/2017,4056,1209
4057,hRSV/A/England/397/2017,4057,1202
4058,hRSV/A/England/397/2017,4058,1183
4059,hRSV/A/England/397/2017,4059,1176
4060,hRSV/A/England/397/2017,4060,1162
4061,hRSV/A/England/397/2017,4061,1164
4062,hRSV/A/England/397/2017,4062,1164
4063,hRSV/A/England/397/2017,4063,1136
4064,hRSV/A/England/397/2017,4064,1138
4065,hRSV/A/England/397/2017,4065,1112
4066,hRSV/A/England/397/2017,4066,1106
4067,hRSV/A/England/397/2017,4067,1122
4068,hRSV/A/England/397/2017,4068,1100
4069,hRSV/A/England/397/2017,4069,1117
4070,hRSV/A/England/397/2017,4070,1091
4071,hRSV/A/England/397/2017,4071,1097
4072,hRSV/A/England/397/2017,4072,1079
4073,hRSV/A/England/397/2017,4073,1056
4074,hRSV/A/England/397/2017,4074,1014
4075,hRSV/A/England/397/2017,4075,1005
4076,hRSV/A/England/397/2017,4076,993
4077,hRSV/A/England/397/2017,4077,984
4078,hRSV/A/England/397/2017,4078,938
4079,hRSV/A/England/397/2017,4079,941
4080,hRSV/A/England/397/2017,4080,917
4081,hRSV/A/England/397/2017,4081,636
4082,hRSV/A/England/397/2017,4082,646
4083,hRSV/A/England/397/2017,4083,648
4084,hRSV/A/England/397/2017,4084,649
4085,hRSV/A/England/397/2017,4085,653
4086,hRSV/A/England/397/2017,4086,659
4087,hRSV/A/England/397/2017,4087,661
4088,hRSV/A/England/397/2017,4088,666
4089,hRSV/A/England/397/2017,4089,668
4090,hRSV/A/England/397/2017,4090,676
4091,hRSV/A/England/397/2017,4091,687
4092,hRSV/A/England/397/2017,4092,688
4093,hRSV/A/England/397/2017,4093,691
4094,hRSV/A/England/397/2017,4094,691
4095,hRSV/A/England/397/2017,4095,697
4096,hRSV/A/England/397/2017,4096,701
4097,hRSV/A/England/397/2017,4097,704
4098,hRSV/A/England/397/2017,4098,708
4099,hRSV/A/England/397/2017,4099,708
4100,hRSV/A/England/397/2017,4100,714
4101,hRSV/A/England/397/2017,4101,715
4102,hRSV/A/England/397/2017,4102,716
4103,hRSV/A/England/397/2017,4103,717
4104,hRSV/A/England/397/2017,4104,723
4105,hRSV/A/England/397/2017,4105,723
4106,hRSV/A/England/397/2017,4106,731
4107,hRSV/A/England/397/2017,4107,732
