#indeks,segment,pozycja,pokrycie
3342,hRSV/A/England/397/2017,3342,1013
3343,hRSV/A/England/397/2017,3343,1001
3344,hRSV/A/England/397/2017,3344,1000
3345,hRSV/A/England/397/2017,3345,997
3346,hRSV/A/England/397/2017,3346,997
3347,hRSV/A/England/397/2017,3347,998
3348,hRSV/A/England/397/2017,3348,1001
3349,hRSV/A/England/397/2017,3349,1002
3350,hRSV/A/England/397/2017,3350,1002
3351,hRSV/A/England/397/2017,3351,1000
3352,hRSV/A/England/397/2017,3352,999
3353,hRSV/A/England/397/2017,3353,1003
3354,hRSV/A/England/397/2017,3354,1002
3355,hRSV/A/England/397/2017,3355,1000
3356,hRSV/A/England/397/2017,3356,1002
3357,hRSV/A/England/397/2017,3357,997
3358,hRSV/A/England/397/2017,3358,999
3359,hRSV/A/England/397/2017,3359,1003
3360,hRSV/A/England/397/2017,3360,999
3361,hRSV/A/England/397/2017,3361,1003
3362,hRSV/A/England/397/2017,3362,1001
3363,hRSV/A/England/397/2017,3363,1001
3364,hRSV/A/England/397/2017,3364,999
3365,hRSV/A/England/397/2017,3365,994
3366,hRSV/A/England/397/2017,3366,998
3367,hRSV/A/England/397/2017,3367,998
3368,hRSV/A/England/397/2017,3368,993
3369,hRSV/A/England/397/2017,3369,993
3370,hRSV/A/England/397/2017,3370,977
3371,hRSV/A/England/397/2017,3371,979
3372,hRSV/A/England/397/2017,3372,977
3373,hRSV/A/England/397/2017,3373,975
3374,hRSV/A/England/397/2017,3374,973
3375,hRSV/A/England/397/2017,3375,969
3376,hRSV/A/England/397/2017,3376,967
3377,hRSV/A/England/397/2017,3377,965
3378,hRSV/A/England/397/2017,3378,958
3379,hRSV/A/England/397/2017,3379,955
3380,hRSV/A/England/397/2017,3380,939
3381,hRSV/A/England/397/2017,3381,939
3382,hRSV/A/England/397/2017,3382,938
3383,hRSV/A/England/397/2017,3383,938
3384,hRSV/A/England/397/2017,3384,937
3385,hRSV/A/England/397/2017,3385,928
3386,hRSV/A/England/397/2017,3386,928
3387,hRSV/A/England/397/2017,3387,923
3388,hRSV/A/England/397/2017,3388,922
3389,hRSV/A/England/397/2017,3389,920
3390,hRSV/A/England/397/2017,3390,911
3391,hRSV/A/England/397/2017,3391,904
3392,hRSV/A/England/397/2017,3392,904
3393,hRSV/A/England/397/2017,3393,902
3394,hRSV/A/England/397/2017,3394,899
3395,hRSV/A/England/397/2017,3395,892
3396,hRSV/A/England/397/2017,3396,873
3397,hRSV/A/England/397/2017,3397,869
3398,hRSV/A/England/397/2017,3398,849
3399,hRSV/A/England/397/2017,3399,830
3400,hRSV/A/England/397/2017,3400,830
3401,hRSV/A/England/397/2017,3401,805
3402,hRSV/A/England/397/2017,3402,805
3403,hRSV/A/England/397/2017,3403,798
3404,hRSV/A/England/397/2017,3404,797
3405,hRSV/A/England/397/2017,3405,796
3406,hRSV/A/England/397/2017,3406,793
3407,hRSV/A/England/397/2017,3407,793
3408,hRSV/A/England/397/2017,3408,777
3409,hRSV/A/England/397/2017,3409,1110
3410,hRSV/A/England/397/2017,3410,1122
3411,hRSV/A/England/397/2017,3411,1126
3412,hRSV/A/England/397/2017,3412,1131
3413,hRSV/A/England/397/2017,3413,1134
3414,hRSV/A/England/397/2017,3414,1133
3415,hRSV/A/England/397/2017,3415,1120
3416,hRSV/A/England/397/2017,3416,1136
3417,hRSV/A/England/397/2017,3417,1142
3418,hRSV/A/England/397/2017,3418,1234
3419,hRSV/A/England/397/2017,3419,1222
3420,hRSV/A/England/397/2017,3420,1243
3421,hRSV/A/England/397/2017,3421,1238
3422,hRSV/A/England/397/2017,3422,1236
3423,hRSV/A/England/397/2017,3423,1230
3424,hRSV/A/England/397/2017,3424,1230
3425,hRSV/A/England/397/2017,3425,1169
3426,hRSV/A/England/397/2017,3426,1150
3427,hRSV/A/England/397/2017,3427,1100
3428,hRSV/A/England/397/2017,3428,1087
3429,hRSV/A/England/397/2017,3429,1116
3430,hRSV/A/England/397/2017,3430,1113
3431,hRSV/A/England/397/2017,3431,1174
3432,hRSV/A/England/397/2017,3432,1180
3433,hRSV/A/England/397/2017,3433,1199
3434,hRSV/A/England/397/2017,3434,1202
3435,hRSV/A/England/397/2017,3435,1199
3436,hRSV/A/England/397/2017,3436,1166
3437,hRSV/A/England/397/2017,3437,1154
3438,hRSV/A/England/397/2017,3438,1053
3439,hRSV/A/England/397/2017,3439,1059
3440,hRSV/A/England/397/2017,3440,969
3441,hRSV/A/England/397/2017,3441,967
3442,hRSV/A/England/397/2017,3442,971
3443,hRSV/A/England/397/2017,3443,966
3444,hRSV/A/England/397/2017,3444,969
3445,hRSV/A/England/397/2017,3445,970
3446,hRSV/A/England/397/2017,3446,962
3447,hRSV/A/England/397/2017,3447,961
3448,hRSV/A/England/397/2017,3448,904
3449,hRSV/A/England/397/2017,3449,906
3450,hRSV/A/England/397/2017,3450,739
3451,hRSV/A/England/397/2017,3451,740
3452,hRSV/A/England/397/2017,3452,740
3453,hRSV/A/England/397/2017,3453,742
3454,hRSV/A/England/397/2017,3454,742
3455,hRSV/A/England/397/2017,3455,746
3456,hRSV/A/England/397/2017,3456,748
3457,hRSV/A/England/397/2017,3457,748
3458,hRSV/A/England/397/2017,3458,753
3459,hRSV/A/England/397/2017,3459,761
3460,hRSV/A/England/397/2017,3460,762
3461,hRSV/A/England/397/2017,3461,762
3462,hRSV/A/England/397/2017,3462,762
3463,hRSV/A/England/397/2017,3463,773
3464,hRSV/A/England/397/2017,3464,777
3465,hRSV/A/England/397/2017,3465,777
3466,hRSV/A/England/397/2017,3466,778
3467,hRSV/A/England/397/2017,3467,779
3468,hRSV/A/England/397/2017,3468,779
3469,hRSV/A/England/397/2017,3469,781
3470,hRSV/A/England/397/2017,3470,798
3471,hRSV/A/England/397/2017,3471,804
3472,hRSV/A/England/397/2017,3472,812
3473,hRSV/A/England/397/2017,3473,811
3474,hRSV/A/England/397/2017,3474,811
3475,hRSV/A/England/397/2017,3475,811
3476,hRSV/A/England/397/2017,3476,813
3477,hRSV/A/England/397/2017,3477,813
3478,hRSV/A/England/397/2017,3478,817
3479,hRSV/A/England/397/2017,3479,817
3480,hRSV/A/England/397/2017,3480,815
3481,hRSV/A/England/397/2017,3481,815
3482,hRSV/A/England/397/2017,3482,822
3483,hRSV/A/England/397/2017,3483,826
3484,hRSV/A/England/397/2017,3484,828
3485,hRSV/A/England/397/2017,3485,840
3486,hRSV/A/England/397/2017,3486,840
3487,hRSV/A/England/397/2017,3487,849
3488,hRSV/A/England/397/2017,3488,849
3489,hRSV/A/England/397/2017,3489,850
3490,hRSV/A/England/397/2017,3490,851
3491,hRSV/A/England/397/2017,3491,853
3492,hRSV/A/England/397/2017,3492,845
3493,hRSV/A/England/397/2017,3493,857
3494,hRSV/A/England/397/2017,3494,856
3495,hRSV/A/England/397/2017,3495,854
3496,hRSV/A/England/397/2017,3496,854
3497,hRSV/A/England/397/2017,3497,861
3498,hRSV/A/England/397/2017,3498,860
3499,hRSV/A/England/397/2017,3499,863
3500,hRSV/A/England/397/2017,3500,913
3501,hRSV/A/England/397/2017,3501,913
3502,hRSV/A/England/397/2017,3502,910
3503,hRSV/A/England/397/2017,3503,911
3504,hRSV/A/England/397/2017,3504,922
3505,hRSV/A/England/397/2017,3505,920
3506,hRSV/A/England/397/2017,3506,900
3507,hRSV/A/England/397/2017,3507,902
3508,hRSV/A/England/397/2017,3508,905
3509,hRSV/A/England/397/2017,3509,906
3510,hRSV/A/England/397/2017,3510,906
3511,hRSV/A/England/397/2017,3511,903
3512,hRSV/A/England/397/2017,3512,910
3513,hRSV/A/England/397/2017,3513,914
3514,hRSV/A/England/397/2017,3514,918
3515,hRSV/A/England/397/2017,3515,924
3516,hRSV/A/England/397/2017,3516,912
3517,hRSV/A/England/397/2017,3517,914
3518,hRSV/A/England/397/2017,3518,916
3519,hRSV/A/England/397/2017,3519,920
3520,hRSV/A/England/397/2017,3520,919
3521,hRSV/A/England/397/2017,3521,919
3522,hRSV/A/England/397/2017,3522,917
3523,hRSV/A/England/397/2017,3523,909
3524,hRSV/A/England/397/2017,3524,909
3525,hRSV/A/England/397/2017,3525,913
3526,hRSV/A/England/397/2017,3526,909
3527,hRSV/A/England/397/2017,3527,906
3528,hRSV/A/England/397/2017,3528,906
3529,hRSV/A/England/397/2017,3529,908
3530,hRSV/A/England/397/2017,3530,908
3531,hRSV/A/England/397/2017,3531,927
3532,hRSV/A/England/397/2017,3532,931
3533,hRSV/A/England/397/2017,3533,935
3534,hRSV/A/England/397/2017,3534,935
3535,hRSV/A/England/397/2017,3535,930
3536,hRSV/A/England/397/2017,3536,895
3537,hRSV/A/England/397/2017,3537,892
3538,hRSV/A/England/397/2017,3538,846
3539,hRSV/A/England/397/2017,3539,858
3540,hRSV/A/England/397/2017,3540,759
3541,hRSV/A/England/397/2017,3541,767
3542,hRSV/A/England/397/2017,3542,743
3543,hRSV/A/England/397/2017,3543,748
3544,hRSV/A/England/397/2017,3544,759
3545,hRSV/A/England/397/2017,3545,752
3546,hRSV/A/England/397/2017,3546,741
3547,hRSV/A/England/397/2017,3547,732
3548,hRSV/A/England/397/2017,3548,725
3549,hRSV/A/England/397/2017,3549,719
3550,hRSV/A/England/397/2017,3550,721
3551,hRSV/A/England/397/2017,3551,707
3552,hRSV/A/England/397/2017,3552,677
3553,hRSV/A/England/397/2017,3553,656
3554,hRSV/A/England/397/2017,3554,655
3555,hRSV/A/England/397/2017,3555,655
3556,hRSV/A/England/397/2017,3556,655
3557,hRSV/A/England/397/2017,3557,668
3558,hRSV/A/England/397/2017,3558,666
3559,hRSV/A/England/397/2017,3559,664
3560,hRSV/A/England/397/2017,3560,655
3561,hRSV/A/England/397/2017,3561,643
3562,hRSV/A/England/397/2017,3562,644
3563,hRSV/A/England/397/2017,3563,635
3564,hRSV/A/England/397/2017,3564,625
3565,hRSV/A/England/397/2017,3565,631
3566,hRSV/A/England/397/2017,3566,596
3567,hRSV/A/England/397/2017,3567,598
3568,hRSV/A/England/397/2017,3568,582
3569,hRSV/A/England/397/2017,3569,578
3570,hRSV/A/England/397/2017,3570,584
3571,hRSV/A/England/397/2017,3571,584
3572,hRSV/A/England/397/2017,3572,598
3573,hRSV/A/England/397/2017,3573,609
3574,hRSV/A/England/397/2017,3574,616
3575,hRSV/A/England/397/2017,3575,622
3576,hRSV/A/England/397/2017,3576,618
3577,hRSV/A/England/397/2017,3577,598
3578,hRSV/A/England/397/2017,3578,571
3579,hRSV/A/England/397/2017,3579,545
3580,hRSV/A/England/397/2017,3580,534
3581,hRSV/A/England/397/2017,3581,510
3582,hRSV/A/England/397/2017,3582,516
3583,hRSV/A/England/397/2017,3583,516
3584,hRSV/A/England/397/2017,3584,516
3585,hRSV/A/England/397/2017,3585,516
3586,hRSV/A/England/397/2017,3586,516
3587,hRSV/A/England/397/2017,3587,514
3588,hRSV/A/England/397/2017,3588,515
3589,hRSV/A/England/397/2017,3589,516
3590,hRSV/A/England/397/2017,3590,509
3591,hRSV/A/England/397/2017,3591,501
3592,hRSV/A/England/397/2017,3592,502
3593,hRSV/A/England/397/2017,3593,502
3594,hRSV/A/England/397/2017,3594,510
3595,hRSV/A/England/397/2017,3595,513
3596,hRSV/A/England/397/2017,3596,518
3597,hRSV/A/England/397/2017,3597,520
3598,hRSV/A/England/397/2017,3598,524
3599,hRSV/A/England/397/2017,3599,523
3600,hRSV/A/England/397/2017,3600,542
3601,hRSV/A/England/397/2017,3601,540
3602,hRSV/A/England/397/2017,3602,542
3603,hRSV/A/England/397/2017,3603,552
3604,hRSV/A/England/397/2017,3604,550
3605,hRSV/A/England/397/2017,3605,559
3606,hRSV/A/England/397/2017,3606,554
3607,hRSV/A/England/397/2017,3607,551
3608,hRSV/A/England/397/2017,3608,576
3609,hRSV/A/England/397/2017,3609,570
3610,hRSV/A/England/397/2017,3610,611
3611,hRSV/A/England/397/2017,3611,617
3612,hRSV/A/England/397/2017,3612,618
3613,hRSV/A/England/397/2017,3613,637
3614,hRSV/A/England/397/2017,3614,634
3615,hRSV/A/England/397/2017,3615,638
3616,hRSV/A/England/397/2017,3616,639
3617,hRSV/A/England/397/2017,3617,645
3618,hRSV/A/England/397/2017,3618,644
3619,hRSV/A/England/397/2017,3619,631
3620,hRSV/A/England/397/2017,3620,633
3621,hRSV/A/England/397/2017,3621,642
3622,hRSV/A/England/397/2017,3622,651
3623,hRSV/A/England/397/2017,3623,679
3624,hRSV/A/England/397/2017,3624,681
3625,hRSV/A/England/397/2017,3625,696
3626,hRSV/A/England/397/2017,3626,699
3627,hRSV/A/England/397/2017,3627,706
3628,hRSV/A/England/397/2017,3628,713
3629,hRSV/A/England/397/2017,3629,713
3630,hRSV/A/England/397/2017,3630,706
3631,hRSV/A/England/397/2017,3631,723
3632,hRSV/A/England/397/2017,3632,735
3633,hRSV/A/England/397/2017,3633,741
3634,hRSV/A/England/397/2017,3634,742
3635,hRSV/A/England/397/2017,3635,730
3636,hRSV/A/England/397/2017,3636,746
3637,hRSV/A/England/397/2017,3637,746
3638,hRSV/A/England/397/2017,3638,847
3639,hRSV/A/England/397/2017,3639,847
3640,hRSV/A/England/397/2017,3640,843
3641,hRSV/A/England/397/2017,3641,854
3642,hRSV/A/England/397/2017,3642,850
3643,hRSV/A/England/397/2017,3643,889
3644,hRSV/A/England/397/2017,3644,889
3645,hRSV/A/England/397/2017,3645,888
3646,hRSV/A/England/397/2017,3646,903
3647,hRSV/A/England/397/2017,3647,840
3648,hRSV/A/England/397/2017,3648,845
3649,hRSV/A/England/397/2017,3649,845
3650,hRSV/A/England/397/2017,3650,842
3651,hRSV/A/England/397/2017,3651,863
3652,hRSV/A/England/397/2017,3652,846
3653,hRSV/A/England/397/2017,3653,872
3654,hRSV/A/England/397/2017,3654,874
3655,hRSV/A/England/397/2017,3655,871
3656,hRSV/A/England/397/2017,3656,871
3657,hRSV/A/England/397/2017,3657,866
3658,hRSV/A/England/397/2017,3658,880
3659,hRSV/A/England/397/2017,3659,878
3660,hRSV/A/England/397/2017,3660,862
3661,hRSV/A/England/397/2017,3661,865
3662,hRSV/A/England/397/2017,3662,853
3663,hRSV/A/England/397/2017,3663,855
3664,hRSV/A/England/397/2017,3664,854
3665,hRSV/A/England/397/2017,3665,854
3666,hRSV/A/England/397/2017,3666,849
3667,hRSV/A/England/397/2017,3667,841
3668,hRSV/A/England/397/2017,3668,836
3669,hRSV/A/England/397/2017,3669,838
3670,hRSV/A/England/397/2017,3670,840
3671,hRSV/A/England/397/2017,3671,840
3672,hRSV/A/England/397/2017,3672,838
3673,hRSV/A/England/397/2017,3673,838
3674,hRSV/A/England/397/2017,3674,838
3675,hRSV/A/England/397/2017,3675,837
3676,hRSV/A/England/397/2017,3676,836
3677,hRSV/A/England/397/2017,3677,841
3678,hRSV/A/England/397/2017,3678,845
3679,hRSV/A/England/397/2017,3679,832
3680,hRSV/A/England/397/2017,3680,835
3681,hRSV/A/England/397/2017,3681,831
3682,hRSV/A/England/397/2017,3682,830
3683,hRSV/A/England/397/2017,3683,828
3684,hRSV/A/England/397/2017,3684,828
3685,hRSV/A/England/397/2017,3685,826
3686,hRSV/A/England/397/2017,3686,807
3687,hRSV/A/England/397/2017,3687,803
3688,hRSV/A/England/397/2017,3688,801
3689,hRSV/A/England/397/2017,3689,790
3690,hRSV/A/England/397/2017,3690,790
3691,hRSV/A/England/397/2017,3691,787
3692,hRSV/A/England/397/2017,3692,781
3693,hRSV/A/England/397/2017,3693,780
3694,hRSV/A/England/397/2017,3694,780
3695,hRSV/A/England/397/2017,3695,768
3696,hRSV/A/England/397/2017,3696,767
3697,hRSV/A/England/397/2017,3697,767
3698,hRSV/A/England/397/2017,3698,766
3699,hRSV/A/England/397/2017,3699,763
3700,hRSV/A/England/397/2017,3700,763
3701,hRSV/A/England/397/2017,3701,763
3702,hRSV/A/England/397/2017,3702,763
3703,hRSV/A/England/397/2017,3703,763
3704,hRSV/A/England/397/2017,3704,761
3705,hRSV/A/England/397/2017,3705,755
3706,hRSV/A/England/397/2017,3706,751
3707,hRSV/A/England/397/2017,3707,741
3708,hRSV/A/England/397/2017,3708,739
3709,hRSV/A/England/397/2017,3709,739
3710,hRSV/A/England/397/2017,3710,738
3711,hRSV/A/England/397/2017,3711,735
3712,hRSV/A/England/397/2017,3712,723
3713,hRSV/A/England/397/2017,3713,716
3714,hRSV/A/England/397/2017,3714,711
3715,hRSV/A/England/397/2017,3715,709
3716,hRSV/A/England/397/2017,3716,706
3717,hRSV/A/England/397/2017,3717,706
3718,hRSV/A/England/397/2017,3718,697
3719,hRSV/A/England/397/2017,3719,693
3720,hRSV/A/England/397/2017,3720,685
3721,hRSV/A/England/397/2017,3721,678
3722,hRSV/A/England/397/2017,3722,650
3723,hRSV/A/England/397/2017,3723,639
3724,hRSV/A/England/397/2017,3724,639
3725,hRSV/A/England/397/2017,3725,639
3726,hRSV/A/England/397/2017,3726,639
3727,hRSV/A/England/397/2017,3727,633
3728,hRSV/A/England/397/2017,3728,631
3729,hRSV/A/England/397/2017,3729,620
3730,hRSV/A/England/397/2017,3730,938
3731,hRSV/A/England/397/2017,3731,943
3732,hRSV/A/England/397/2017,3732,946
3733,hRSV/A/England/397/2017,3733,941
3734,hRSV/A/England/397/2017,3734,970
3735,hRSV/A/England/397/2017,3735,974
3736,hRSV/A/England/397/2017,3736,975
3737,hRSV/A/England/397/2017,3737,1010
3738,hRSV/A/England/397/2017,3738,1008
3739,hRSV/A/England/397/2017,3739,1008
3740,hRSV/A/England/397/2017,3740,1008
3741,hRSV/A/England/397/2017,3741,1000
3742,hRSV/A/England/397/2017,3742,1029
3743,hRSV/A/England/397/2017,3743,983
3744,hRSV/A/England/397/2017,3744,995
3745,hRSV/A/England/397/2017,3745,981
3746,hRSV/A/England/397/2017,3746,961
3747,hRSV/A/England/397/2017,3747,975
3748,hRSV/A/England/397/2017,3748,975
3749,hRSV/A/England/397/2017,3749,991
3750,hRSV/A/England/397/2017,3750,989
3751,hRSV/A/England/397/2017,3751,947
3752,hRSV/A/England/397/2017,3752,980
3753,hRSV/A/England/397/2017,3753,962
3754,hRSV/A/England/397/2017,3754,953
3755,hRSV/A/England/397/2017,3755,953
3756,hRSV/A/England/397/2017,3756,931
3757,hRSV/A/England/397/2017,3757,932
3758,hRSV/A/England/397/2017,3758,925
3759,hRSV/A/England/397/2017,3759,928
3760,hRSV/A/England/397/2017,3760,934
3761,hRSV/A/England/397/2017,3761,895
3762,hRSV/A/England/397/2017,3762,906
3763,hRSV/A/England/397/2017,3763,836
3764,hRSV/A/England/397/2017,3764,835
3765,hRSV/A/England/397/2017,3765,825
3766,hRSV/A/England/397/2017,3766,624
3767,hRSV/A/England/397/2017,3767,628
3768,hRSV/A/England/397/2017,3768,628
3769,hRSV/A/England/397/2017,3769,629
3770,hRSV/A/England/397/2017,3770,630
3771,hRSV/A/England/397/2017,3771,630
3772,hRSV/A/England/397/2017,3772,637
3773,hRSV/A/England/397/2017,3773,640
3774,hRSV/A/England/397/2017,3774,640
3775,hRSV/A/England/397/2017,3775,650
3776,hRSV/A/England/397/2017,3776,650
3777,hRSV/A/England/397/2017,3777,658
3778,hRSV/A/England/397/2017,3778,659
3779,hRSV/A/England/397/2017,3779,660
3780,hRSV/A/England/397/2017,3780,664
3781,hRSV/A/England/397/2017,3781,664
3782,hRSV/A/England/397/2017,3782,667
3783,hRSV/A/England/397/2017,3783,668
3784,hRSV/A/England/397/2017,3784,670
3785,hRSV/A/England/397/2017,3785,671
3786,hRSV/A/England/397/2017,3786,684
3787,hRSV/A/England/397/2017,3787,687
3788,hRSV/A/England/397/2017,3788,725
3789,hRSV/A/England/397/2017,3789,729
3790,hRSV/A/England/397/2017,3790,737
3791,hRSV/A/England/397/2017,3791,753
3792,hRSV/A/England/397/2017,3792,754
3793,hRSV/A/England/397/2017,3793,753
3794,hRSV/A/England/397/2017,3794,756
3795,hRSV/A/England/397/2017,3795,756
3796,hRSV/A/England/397/2017,3796,756
3797,hRSV/A/England/397/2017,3797,762
3798,hRSV/A/England/397/2017,3798,768
3799,hRSV/A/England/397/2017,3799,768
3800,hRSV/A/England/397/2017,3800,769
3801,hRSV/A/England/397/2017,3801,767
3802,hRSV/A/England/397/2017,3802,769
3803,hRSV/A/England/397/2017,3803,769
3804,hRSV/A/England/397/2017,3804,776
3805,hRSV/A/England/397/2017,3805,776
3806,hRSV/A/England/397/2017,3806,775
3807,hRSV/A/England/397/2017,3807,772
3808,hRSV/A/England/397/2017,3808,778
3809,hRSV/A/England/397/2017,3809,779
3810,hRSV/A/England/397/2017,3810,790
3811,hRSV/A/England/397/2017,3811,792
3812,hRSV/A/England/397/2017,3812,798
3813,hRSV/A/England/397/2017,3813,786
3814,hRSV/A/England/397/2017,3814,786
3815,hRSV/A/England/397/2017,3815,797
3816,hRSV/A/England/397/2017,3816,798
3817,hRSV/A/England/397/2017,3817,793
3818,hRSV/A/England/397/2017,3818,793
3819,hRSV/A/England/397/2017,3819,785
3820,hRSV/A/England/397/2017,3820,793
3821,hRSV/A/England/397/2017,3821,801
3822,hRSV/A/England/397/2017,3822,804
3823,hRSV/A/England/397/2017,3823,805
3824,hRSV/A/England/397/2017,3824,792
3825,hRSV/A/England/397/2017,3825,792
3826,hRSV/A/England/397/2017,3826,799
3827,hRSV/A/England/397/2017,3827,800
3828,hRSV/A/England/397/2017,3828,800
3829,hRSV/A/England/397/2017,3829,792
3830,hRSV/A/England/397/2017,3830,797
3831,hRSV/A/England/397/2017,3831,797
3832,hRSV/A/England/397/2017,3832,799
3833,hRSV/A/England/397/2017,3833,807
3834,hRSV/A/England/397/2017,3834,799
3835,hRSV/A/England/397/2017,3835,793
3836,hRSV/A/England/397/2017,3836,801
3837,hRSV/A/England/397/2017,3837,802
3838,hRSV/A/England/397/2017,3838,798
3839,hRSV/A/England/397/2017,3839,801
3840,hRSV/A/England/397/2017,3840,789
3841,hRSV/A/England/397/2017,3841,791
3842,hRSV/A/England/397/2017,3842,783
3843,hRSV/A/England/397/2017,3843,784
3844,hRSV/A/England/397/2017,3844,788
3845,hRSV/A/England/397/2017,3845,786
3846,hRSV/A/England/397/2017,3846,785
3847,hRSV/A/England/397/2017,3847,785
3848,hRSV/A/England/397/2017,3848,783
3849,hRSV/A/England/397/2017,3849,785
3850,hRSV/A/England/397/2017,3850,775
3851,hRSV/A/England/397/2017,3851,784
3852,hRSV/A/England/397/2017,3852,786
3853,hRSV/A/England/397/2017,3853,776
3854,hRSV/A/England/397/2017,3854,776
3855,hRSV/A/England/397/2017,3855,776
3856,hRSV/A/England/397/2017,3856,773
3857,hRSV/A/England/397/2017,3857,771
3858,hRSV/A/England/397/2017,3858,753
3859,hRSV/A/England/397/2017,3859,753
3860,hRSV/A/England/397/2017,3860,697
3861,hRSV/A/England/397/2017,3861,691
3862,hRSV/A/England/397/2017,3862,615
3863,hRSV/A/England/397/2017,3863,614
3864,hRSV/A/England/397/2017,3864,625
3865,hRSV/A/England/397/2017,3865,621
3866,hRSV/A/England/397/2017,3866,610
3867,hRSV/A/England/397/2017,3867,605
3868,hRSV/A/England/397/2017,3868,595
3869,hRSV/A/England/397/2017,3869,600
3870,hRSV/A/England/397/2017,3870,602
3871,hRSV/A/England/397/2017,3871,586
3872,hRSV/A/England/397/2017,3872,586
3873,hRSV/A/England/397/2017,3873,576
3874,hRSV/A/England/397/2017,3874,576
3875,hRSV/A/England/397/2017,3875,575
3876,hRSV/A/England/397/2017,3876,572
3877,hRSV/A/England/397/2017,3877,571
3878,hRSV/A/England/397/2017,3878,565
3879,hRSV/A/England/397/2017,3879,561
3880,hRSV/A/England/397/2017,3880,560
3881,hRSV/A/England/397/2017,3881,558
3882,hRSV/A/England/397/2017,3882,541
3883,hRSV/A/England/397/2017,3883,537
3884,hRSV/A/England/397/2017,3884,543
3885,hRSV/A/England/397/2017,3885,521
3886,hRSV/A/England/397/2017,3886,519
3887,hRSV/A/England/397/2017,3887,521
3888,hRSV/A/England/397/2017,3888,530
3889,hRSV/A/England/397/2017,3889,530
3890,hRSV/A/England/397/2017,3890,513
3891,hRSV/A/England/397/2017,3891,503
3892,hRSV/A/England/397/2017,3892,499
3893,hRSV/A/England/397/2017,3893,499
3894,hRSV/A/England/397/2017,3894,491
3895,hRSV/A/England/397/2017,3895,485
3896,hRSV/A/England/397/2017,3896,490
3897,hRSV/A/England/397/2017,3897,467
3898,hRSV/A/England/397/2017,3898,467
3899,hRSV/A/England/397/2017,3899,466
3900,hRSV/A/England/397/2017,3900,449
3901,hRSV/A/England/397/2017,3901,446
3902,hRSV/A/England/397/2017,3902,437
3903,hRSV/A/England/397/2017,3903,440
3904,hRSV/A/England/397/2017,3904,439
3905,hRSV/A/England/397/2017,3905,439
3906,hRSV/A/England/397/2017,3906,438
3907,hRSV/A/England/397/2017,3907,435
3908,hRSV/A/England/397/2017,3908,416
3909,hRSV/A/England/397/2017,3909,400
3910,hRSV/A/England/397/2017,3910,405
3911,hRSV/A/England/397/2017,3911,412
3912,hRSV/A/England/397/2017,3912,421
3913,hRSV/A/England/397/2017,3913,421
3914,hRSV/A/England/397/2017,3914,420
3915,hRSV/A/England/397/2017,3915,420
3916,hRSV/A/England/397/2017,3916,425
3917,hRSV/A/England/397/2017,3917,435
3918,hRSV/A/England/397/2017,3918,438
3919,hRSV/A/England/397/2017,3919,438
3920,hRSV/A/England/397/2017,3920,433
3921,hRSV/A/England/397/2017,3921,434
3922,hRSV/A/England/397/2017,3922,436
3923,hRSV/A/England/397/2017,3923,441
3924,hRSV/A/England/397/2017,3924,448
3925,hRSV/A/England/397/2017,3925,453
3926,hRSV/A/England/397/2017,3926,569
3927,hRSV/A/England/397/2017,3927,576
3928,hRSV/A/England/397/2017,3928,616
3929,hRSV/A/England/397/2017,3929,625
3930,hRSV/A/England/397/2017,3930,687
3931,hRSV/A/England/397/2017,3931,688
3932,hRSV/A/England/397/2017,3932,692
3933,hRSV/A/England/397/2017,3933,699
3934,hRSV/A/England/397/2017,3934,682
3935,hRSV/A/England/397/2017,3935,664
3936,hRSV/A/England/397/2017,3936,674
3937,hRSV/A/England/397/2017,3937,671
3938,hRSV/A/England/397/2017,3938,680
3939,hRSV/A/England/397/2017,3939,662
3940,hRSV/A/England/397/2017,3940,674
3941,hRSV/A/England/397/2017,3941,685
3942,hRSV/A/England/397/2017,3942,683
3943,hRSV/A/England/397/2017,3943,689
3944,hRSV/A/England/397/2017,3944,727
3945,hRSV/A/England/397/2017,3945,732
3946,hRSV/A/England/397/2017,3946,743
3947,hRSV/A/England/397/2017,3947,744
3948,hRSV/A/England/397/2017,3948,749
3949,hRSV/A/England/397/2017,3949,751
3950,hRSV/A/England/397/2017,3950,755
3951,hRSV/A/England/397/2017,3951,754
3952,hRSV/A/England/397/2017,3952,757
3953,hRSV/A/England/397/2017,3953,757
3954,hRSV/A/England/397/2017,3954,777
3955,hRSV/A/England/397/2017,3955,774
3956,hRSV/A/England/397/2017,3956,771
3957,hRSV/A/England/397/2017,3957,770
3958,hRSV/A/England/397/2017,3958,767
3959,hRSV/A/England/397/2017,3959,818
3960,hRSV/A/England/397/2017,3960,813
3961,hRSV/A/England/397/2017,3961,859
3962,hRSV/A/England/397/2017,3962,857
3963,hRSV/A/England/397/2017,3963,850
3964,hRSV/A/England/397/2017,3964,851
3965,hRSV/A/England/397/2017,3965,850
3966,hRSV/A/England/397/2017,3966,850
3967,hRSV/A/England/397/2017,3967,852
3968,hRSV/A/England/397/2017,3968,847
3969,hRSV/A/England/397/2017,3969,857
3970,hRSV/A/England/397/2017,3970,850
3971,hRSV/A/England/397/2017,3971,849
3972,hRSV/A/England/397/2017,3972,848
3973,hRSV/A/England/397/2017,3973,848
3974,hRSV/A/England/397/2017,3974,857
