#indeks,segment,pozycja,pokrycie
3225,hRSV/A/England/397/2017,3225,907
3226,hRSV/A/England/397/2017,3226,904
3227,hRSV/A/England/397/2017,3227,836
3228,hRSV/A/England/397/2017,3228,827
3229,hRSV/A/England/397/2017,3229,827
3230,hRSV/A/England/397/2017,3230,831
3231,hRSV/A/England/397/2017,3231,829
3232,hRSV/A/England/397/2017,3232,830
3233,hRSV/A/England/397/2017,3233,825
3234,hRSV/A/England/397/2017,3234,819
3235,hRSV/A/England/397/2017,3235,788
3236,hRSV/A/England/397/2017,3236,788
3237,hRSV/A/England/397/2017,3237,794
3238,hRSV/A/England/397/2017,3238,794
3239,hRSV/A/England/397/2017,3239,782
3240,hRSV/A/England/397/2017,3240,778
3241,hRSV/A/England/397/2017,3241,771
3242,hRSV/A/England/397/2017,3242,770
3243,hRSV/A/England/397/2017,3243,755
3244,hRSV/A/England/397/2017,3244,753
3245,hRSV/A/England/397/2017,3245,741
3246,hRSV/A/England/397/2017,3246,737
3247,hRSV/A/England/397/2017,3247,708
3248,hRSV/A/England/397/2017,3248,711
3249,hRSV/A/England/397/2017,3249,713
3250,hRSV/A/England/397/2017,3250,724
3251,hRSV/A/England/397/2017,3251,737
3252,hRSV/A/England/397/2017,3252,727
3253,hRSV/A/England/397/2017,3253,727
3254,hRSV/A/England/397/2017,3254,726
3255,hRSV/A/England/397/2017,3255,717
3256,hRSV/A/England/397/2017,3256,710
3257,hRSV/A/England/397/2017,3257,701
3258,hRSV/A/England/397/2017,3258,701
3259,hRSV/A/England/397/2017,3259,699
3260,hRSV/A/England/397/2017,3260,734
3261,hRSV/A/England/397/2017,3261,744
3262,hRSV/A/England/397/2017,3262,743
3263,hRSV/A/England/397/2017,3263,715
3264,hRSV/A/England/397/2017,3264,722
3265,hRSV/A/England/397/2017,3265,714
3266,hRSV/A/England/397/2017,3266,711
3267,hRSV/A/England/397/2017,3267,708
3268,hRSV/A/England/397/2017,3268,698
3269,hRSV/A/England/397/2017,3269,698
3270,hRSV/A/England/397/2017,3270,650
3271,hRSV/A/England/397/2017,3271,630
3272,hRSV/A/England/397/2017,3272,632
3273,hRSV/A/England/397/2017,3273,618
3274,hRSV/A/England/397/2017,3274,618
3275,hRSV/A/England/397/2017,3275,608
3276,hRSV/A/England/397/2017,3276,600
3277,hRSV/A/England/397/2017,3277,660
3278,hRSV/A/England/397/2017,3278,671
3279,hRSV/A/England/397/2017,3279,695
3280,hRSV/A/England/397/2017,3280,701
3281,hRSV/A/England/397/2017,3281,696
3282,hRSV/A/England/397/2017,3282,735
3283,hRSV/A/England/397/2017,3283,729
3284,hRSV/A/England/397/2017,3284,732
3285,hRSV/A/England/397/2017,3285,737
3286,hRSV/A/England/397/2017,3286,694
3287,hRSV/A/England/397/2017,3287,696
3288,hRSV/A/England/397/2017,3288,699
3289,hRSV/A/England/397/2017,3289,745
3290,hRSV/A/England/397/2017,3290,787
3291,hRSV/A/England/397/2017,3291,775
3292,hRSV/A/England/397/2017,3292,818
3293,hRSV/A/England/397/2017,3293,817
3294,hRSV/A/England/397/2017,3294,822
3295,hRSV/A/England/397/2017,3295,824
3296,hRSV/A/England/397/2017,3296,830
3297,hRSV/A/England/397/2017,3297,833
3298,hRSV/A/England/397/2017,3298,810
3299,hRSV/A/England/397/2017,3299,811
3300,hRSV/A/England/397/2017,3300,816
3301,hRSV/A/England/397/2017,3301,817
3302,hRSV/A/England/397/2017,3302,833
3303,hRSV/A/England/397/2017,3303,842
3304,hRSV/A/England/397/2017,3304,837
3305,hRSV/A/England/397/2017,3305,841
3306,hRSV/A/England/397/2017,3306,837
3307,hRSV/A/England/397/2017,3307,838
3308,hRSV/A/England/397/2017,3308,873
3309,hRSV/A/England/397/2017,3309,874
3310,hRSV/A/England/397/2017,3310,876
3311,hRSV/A/England/397/2017,3311,883
3312,hRSV/A/England/397/2017,3312,880
3313,hRSV/A/England/397/2017,3313,890
3314,hRSV/A/England/397/2017,3314,899
3315,hRSV/A/England/397/2017,3315,903
3316,hRSV/A/England/397/2017,3316,909
3317,hRSV/A/England/397/2017,3317,902
3318,hRSV/A/England/397/2017,3318,918
3319,hRSV/A/England/397/2017,3319,955
3320,hRSV/A/England/397/2017,3320,951
3321,hRSV/A/England/397/2017,3321,958
3322,hRSV/A/England/397/2017,3322,954
3323,hRSV/A/England/397/2017,3323,1104
3324,hRSV/A/England/397/2017,3324,1100
3325,hRSV/A/England/397/2017,3325,1108
3326,hRSV/A/England/397/2017,3326,1110
3327,hRSV/A/England/397/2017,3327,1108
3328,hRSV/A/England/397/2017,3328,1080
3329,hRSV/A/England/397/2017,3329,1084
3330,hRSV/A/England/397/2017,3330,1084
3331,hRSV/A/England/397/2017,3331,1085
3332,hRSV/A/England/397/2017,3332,1030
3333,hRSV/A/England/397/2017,3333,1031
3334,hRSV/A/England/397/2017,3334,1049
3335,hRSV/A/England/397/2017,3335,1052
3336,hRSV/A/England/397/2017,3336,1050
3337,hRSV/A/England/397/2017,3337,1052
3338,hRSV/A/England/397/2017,3338,1073
3339,hRSV/A/England/397/2017,3339,1085
3340,hRSV/A/England/397/2017,3340,1083
3341,hRSV/A/England/397/2017,3341,1084
3342,hRSV/A/England/397/2017,3342,1080
3343,hRSV/A/England/397/2017,3343,1070
3344,hRSV/A/England/397/2017,3344,1070
3345,hRSV/A/England/397/2017,3345,1066
3346,hRSV/A/England/397/2017,3346,1065
3347,hRSV/A/England/397/2017,3347,1061
3348,hRSV/A/England/397/2017,3348,1063
3349,hRSV/A/England/397/2017,3349,1060
3350,hRSV/A/England/397/2017,3350,1059
3351,hRSV/A/England/397/2017,3351,1061
3352,hRSV/A/England/397/2017,3352,1056
3353,hRSV/A/England/397/2017,3353,1058
3354,hRSV/A/England/397/2017,3354,1056
3355,hRSV/A/England/397/2017,3355,1053
3356,hRSV/A/England/397/2017,3356,1055
3357,hRSV/A/England/397/2017,3357,1051
3358,hRSV/A/England/397/2017,3358,1051
3359,hRSV/A/England/397/2017,3359,1050
3360,hRSV/A/England/397/2017,3360,1051
3361,hRSV/A/England/397/2017,3361,1055
3362,hRSV/A/England/397/2017,3362,1053
3363,hRSV/A/England/397/2017,3363,1051
3364,hRSV/A/England/397/2017,3364,1050
3365,hRSV/A/England/397/2017,3365,1044
3366,hRSV/A/England/397/2017,3366,1046
3367,hRSV/A/England/397/2017,3367,1046
3368,hRSV/A/England/397/2017,3368,1045
3369,hRSV/A/England/397/2017,3369,1045
3370,hRSV/A/England/397/2017,3370,1020
3371,hRSV/A/England/397/2017,3371,1018
3372,hRSV/A/England/397/2017,3372,1012
3373,hRSV/A/England/397/2017,3373,1007
3374,hRSV/A/England/397/2017,3374,1005
3375,hRSV/A/England/397/2017,3375,993
3376,hRSV/A/England/397/2017,3376,995
3377,hRSV/A/England/397/2017,3377,993
3378,hRSV/A/England/397/2017,3378,987
3379,hRSV/A/England/397/2017,3379,983
3380,hRSV/A/England/397/2017,3380,969
3381,hRSV/A/England/397/2017,3381,969
3382,hRSV/A/England/397/2017,3382,969
3383,hRSV/A/England/397/2017,3383,968
3384,hRSV/A/England/397/2017,3384,966
3385,hRSV/A/England/397/2017,3385,961
3386,hRSV/A/England/397/2017,3386,961
3387,hRSV/A/England/397/2017,3387,958
3388,hRSV/A/England/397/2017,3388,958
3389,hRSV/A/England/397/2017,3389,955
3390,hRSV/A/England/397/2017,3390,938
3391,hRSV/A/England/397/2017,3391,938
3392,hRSV/A/England/397/2017,3392,938
3393,hRSV/A/England/397/2017,3393,938
3394,hRSV/A/England/397/2017,3394,938
3395,hRSV/A/England/397/2017,3395,934
3396,hRSV/A/England/397/2017,3396,920
3397,hRSV/A/England/397/2017,3397,916
3398,hRSV/A/England/397/2017,3398,883
3399,hRSV/A/England/397/2017,3399,852
3400,hRSV/A/England/397/2017,3400,852
3401,hRSV/A/England/397/2017,3401,840
3402,hRSV/A/England/397/2017,3402,839
3403,hRSV/A/England/397/2017,3403,830
3404,hRSV/A/England/397/2017,3404,828
3405,hRSV/A/England/397/2017,3405,828
3406,hRSV/A/England/397/2017,3406,821
3407,hRSV/A/England/397/2017,3407,820
3408,hRSV/A/England/397/2017,3408,805
3409,hRSV/A/England/397/2017,3409,1138
3410,hRSV/A/England/397/2017,3410,1148
3411,hRSV/A/England/397/2017,3411,1176
3412,hRSV/A/England/397/2017,3412,1184
3413,hRSV/A/England/397/2017,3413,1189
3414,hRSV/A/England/397/2017,3414,1187
3415,hRSV/A/England/397/2017,3415,1182
3416,hRSV/A/England/397/2017,3416,1204
3417,hRSV/A/England/397/2017,3417,1203
3418,hRSV/A/England/397/2017,3418,1287
3419,hRSV/A/England/397/2017,3419,1272
3420,hRSV/A/England/397/2017,3420,1275
3421,hRSV/A/England/397/2017,3421,1270
3422,hRSV/A/England/397/2017,3422,1275
3423,hRSV/A/England/397/2017,3423,1275
3424,hRSV/A/England/397/2017,3424,1277
3425,hRSV/A/England/397/2017,3425,1223
3426,hRSV/A/England/397/2017,3426,1201
3427,hRSV/A/England/397/2017,3427,1161
3428,hRSV/A/England/397/2017,3428,1130
3429,hRSV/A/England/397/2017,3429,1162
3430,hRSV/A/England/397/2017,3430,1156
3431,hRSV/A/England/397/2017,3431,1197
3432,hRSV/A/England/397/2017,3432,1198
3433,hRSV/A/England/397/2017,3433,1216
3434,hRSV/A/England/397/2017,3434,1215
3435,hRSV/A/England/397/2017,3435,1211
3436,hRSV/A/England/397/2017,3436,1187
3437,hRSV/A/England/397/2017,3437,1166
3438,hRSV/A/England/397/2017,3438,1055
3439,hRSV/A/England/397/2017,3439,1064
3440,hRSV/A/England/397/2017,3440,950
3441,hRSV/A/England/397/2017,3441,954
3442,hRSV/A/England/397/2017,3442,954
3443,hRSV/A/England/397/2017,3443,946
3444,hRSV/A/England/397/2017,3444,948
3445,hRSV/A/England/397/2017,3445,948
3446,hRSV/A/England/397/2017,3446,944
3447,hRSV/A/England/397/2017,3447,942
3448,hRSV/A/England/397/2017,3448,893
3449,hRSV/A/England/397/2017,3449,897
3450,hRSV/A/England/397/2017,3450,755
3451,hRSV/A/England/397/2017,3451,755
3452,hRSV/A/England/397/2017,3452,758
3453,hRSV/A/England/397/2017,3453,759
3454,hRSV/A/England/397/2017,3454,760
3455,hRSV/A/England/397/2017,3455,761
3456,hRSV/A/England/397/2017,3456,762
3457,hRSV/A/England/397/2017,3457,762
3458,hRSV/A/England/397/2017,3458,769
3459,hRSV/A/England/397/2017,3459,778
3460,hRSV/A/England/397/2017,3460,778
3461,hRSV/A/England/397/2017,3461,778
3462,hRSV/A/England/397/2017,3462,778
3463,hRSV/A/England/397/2017,3463,789
3464,hRSV/A/England/397/2017,3464,798
3465,hRSV/A/England/397/2017,3465,802
3466,hRSV/A/England/397/2017,3466,806
3467,hRSV/A/England/397/2017,3467,806
3468,hRSV/A/England/397/2017,3468,810
3469,hRSV/A/England/397/2017,3469,811
3470,hRSV/A/England/397/2017,3470,828
3471,hRSV/A/England/397/2017,3471,840
3472,hRSV/A/England/397/2017,3472,846
3473,hRSV/A/England/397/2017,3473,846
3474,hRSV/A/England/397/2017,3474,846
3475,hRSV/A/England/397/2017,3475,846
3476,hRSV/A/England/397/2017,3476,847
3477,hRSV/A/England/397/2017,3477,847
3478,hRSV/A/England/397/2017,3478,848
3479,hRSV/A/England/397/2017,3479,848
3480,hRSV/A/England/397/2017,3480,848
3481,hRSV/A/England/397/2017,3481,844
3482,hRSV/A/England/397/2017,3482,847
3483,hRSV/A/England/397/2017,3483,853
3484,hRSV/A/England/397/2017,3484,856
3485,hRSV/A/England/397/2017,3485,861
3486,hRSV/A/England/397/2017,3486,861
3487,hRSV/A/England/397/2017,3487,868
3488,hRSV/A/England/397/2017,3488,868
3489,hRSV/A/England/397/2017,3489,868
3490,hRSV/A/England/397/2017,3490,868
3491,hRSV/A/England/397/2017,3491,868
3492,hRSV/A/England/397/2017,3492,867
3493,hRSV/A/England/397/2017,3493,873
3494,hRSV/A/England/397/2017,3494,875
3495,hRSV/A/England/397/2017,3495,875
3496,hRSV/A/England/397/2017,3496,875
3497,hRSV/A/England/397/2017,3497,883
3498,hRSV/A/England/397/2017,3498,879
3499,hRSV/A/England/397/2017,3499,883
3500,hRSV/A/England/397/2017,3500,920
3501,hRSV/A/England/397/2017,3501,921
3502,hRSV/A/England/397/2017,3502,918
3503,hRSV/A/England/397/2017,3503,919
3504,hRSV/A/England/397/2017,3504,929
3505,hRSV/A/England/397/2017,3505,933
3506,hRSV/A/England/397/2017,3506,923
3507,hRSV/A/England/397/2017,3507,928
3508,hRSV/A/England/397/2017,3508,932
3509,hRSV/A/England/397/2017,3509,940
3510,hRSV/A/England/397/2017,3510,936
3511,hRSV/A/England/397/2017,3511,939
3512,hRSV/A/England/397/2017,3512,941
3513,hRSV/A/England/397/2017,3513,942
3514,hRSV/A/England/397/2017,3514,938
3515,hRSV/A/England/397/2017,3515,941
3516,hRSV/A/England/397/2017,3516,917
3517,hRSV/A/England/397/2017,3517,917
3518,hRSV/A/England/397/2017,3518,922
3519,hRSV/A/England/397/2017,3519,930
3520,hRSV/A/England/397/2017,3520,929
3521,hRSV/A/England/397/2017,3521,930
3522,hRSV/A/England/397/2017,3522,931
3523,hRSV/A/England/397/2017,3523,921
3524,hRSV/A/England/397/2017,3524,921
3525,hRSV/A/England/397/2017,3525,923
3526,hRSV/A/England/397/2017,3526,917
3527,hRSV/A/England/397/2017,3527,915
3528,hRSV/A/England/397/2017,3528,915
3529,hRSV/A/England/397/2017,3529,915
3530,hRSV/A/England/397/2017,3530,913
3531,hRSV/A/England/397/2017,3531,917
3532,hRSV/A/England/397/2017,3532,923
3533,hRSV/A/England/397/2017,3533,927
3534,hRSV/A/England/397/2017,3534,929
3535,hRSV/A/England/397/2017,3535,926
3536,hRSV/A/England/397/2017,3536,890
3537,hRSV/A/England/397/2017,3537,891
3538,hRSV/A/England/397/2017,3538,855
3539,hRSV/A/England/397/2017,3539,863
3540,hRSV/A/England/397/2017,3540,802
3541,hRSV/A/England/397/2017,3541,806
3542,hRSV/A/England/397/2017,3542,780
3543,hRSV/A/England/397/2017,3543,784
3544,hRSV/A/England/397/2017,3544,797
3545,hRSV/A/England/397/2017,3545,797
3546,hRSV/A/England/397/2017,3546,779
3547,hRSV/A/England/397/2017,3547,764
3548,hRSV/A/England/397/2017,3548,752
3549,hRSV/A/England/397/2017,3549,746
3550,hRSV/A/England/397/2017,3550,743
3551,hRSV/A/England/397/2017,3551,721
3552,hRSV/A/England/397/2017,3552,694
3553,hRSV/A/England/397/2017,3553,677
3554,hRSV/A/England/397/2017,3554,678
3555,hRSV/A/England/397/2017,3555,676
3556,hRSV/A/England/397/2017,3556,675
3557,hRSV/A/England/397/2017,3557,685
3558,hRSV/A/England/397/2017,3558,678
3559,hRSV/A/England/397/2017,3559,669
3560,hRSV/A/England/397/2017,3560,662
3561,hRSV/A/England/397/2017,3561,643
3562,hRSV/A/England/397/2017,3562,648
3563,hRSV/A/England/397/2017,3563,638
3564,hRSV/A/England/397/2017,3564,628
3565,hRSV/A/England/397/2017,3565,636
3566,hRSV/A/England/397/2017,3566,578
3567,hRSV/A/England/397/2017,3567,581
3568,hRSV/A/England/397/2017,3568,574
3569,hRSV/A/England/397/2017,3569,573
3570,hRSV/A/England/397/2017,3570,578
3571,hRSV/A/England/397/2017,3571,578
3572,hRSV/A/England/397/2017,3572,599
3573,hRSV/A/England/397/2017,3573,604
3574,hRSV/A/England/397/2017,3574,611
3575,hRSV/A/England/397/2017,3575,613
3576,hRSV/A/England/397/2017,3576,615
3577,hRSV/A/England/397/2017,3577,586
3578,hRSV/A/England/397/2017,3578,564
3579,hRSV/A/England/397/2017,3579,562
3580,hRSV/A/England/397/2017,3580,557
3581,hRSV/A/England/397/2017,3581,522
3582,hRSV/A/England/397/2017,3582,527
3583,hRSV/A/England/397/2017,3583,529
3584,hRSV/A/England/397/2017,3584,528
3585,hRSV/A/England/397/2017,3585,526
3586,hRSV/A/England/397/2017,3586,526
3587,hRSV/A/England/397/2017,3587,522
3588,hRSV/A/England/397/2017,3588,526
3589,hRSV/A/England/397/2017,3589,522
3590,hRSV/A/England/397/2017,3590,516
3591,hRSV/A/England/397/2017,3591,513
3592,hRSV/A/England/397/2017,3592,514
3593,hRSV/A/England/397/2017,3593,515
3594,hRSV/A/England/397/2017,3594,515
3595,hRSV/A/England/397/2017,3595,522
3596,hRSV/A/England/397/2017,3596,523
3597,hRSV/A/England/397/2017,3597,524
3598,hRSV/A/England/397/2017,3598,524
3599,hRSV/A/England/397/2017,3599,524
3600,hRSV/A/England/397/2017,3600,538
3601,hRSV/A/England/397/2017,3601,537
3602,hRSV/A/England/397/2017,3602,537
3603,hRSV/A/England/397/2017,3603,542
3604,hRSV/A/England/397/2017,3604,542
3605,hRSV/A/England/397/2017,3605,549
3606,hRSV/A/England/397/2017,3606,543
3607,hRSV/A/England/397/2017,3607,540
3608,hRSV/A/England/397/2017,3608,567
3609,hRSV/A/England/397/2017,3609,554
3610,hRSV/A/England/397/2017,3610,591
3611,hRSV/A/England/397/2017,3611,586
3612,hRSV/A/England/397/2017,3612,586
3613,hRSV/A/England/397/2017,3613,605
3614,hRSV/A/England/397/2017,3614,604
3615,hRSV/A/England/397/2017,3615,603
3616,hRSV/A/England/397/2017,3616,604
3617,hRSV/A/England/397/2017,3617,600
3618,hRSV/A/England/397/2017,3618,606
3619,hRSV/A/England/397/2017,3619,593
3620,hRSV/A/England/397/2017,3620,594
3621,hRSV/A/England/397/2017,3621,598
3622,hRSV/A/England/397/2017,3622,610
3623,hRSV/A/England/397/2017,3623,640
3624,hRSV/A/England/397/2017,3624,645
3625,hRSV/A/England/397/2017,3625,672
3626,hRSV/A/England/397/2017,3626,676
3627,hRSV/A/England/397/2017,3627,683
3628,hRSV/A/England/397/2017,3628,686
3629,hRSV/A/England/397/2017,3629,686
3630,hRSV/A/England/397/2017,3630,673
3631,hRSV/A/England/397/2017,3631,693
3632,hRSV/A/England/397/2017,3632,698
3633,hRSV/A/England/397/2017,3633,701
3634,hRSV/A/England/397/2017,3634,699
3635,hRSV/A/England/397/2017,3635,694
3636,hRSV/A/England/397/2017,3636,709
3637,hRSV/A/England/397/2017,3637,709
3638,hRSV/A/England/397/2017,3638,787
3639,hRSV/A/England/397/2017,3639,791
3640,hRSV/A/England/397/2017,3640,785
3641,hRSV/A/England/397/2017,3641,795
3642,hRSV/A/England/397/2017,3642,789
3643,hRSV/A/England/397/2017,3643,814
3644,hRSV/A/England/397/2017,3644,812
3645,hRSV/A/England/397/2017,3645,814
3646,hRSV/A/England/397/2017,3646,824
3647,hRSV/A/England/397/2017,3647,770
3648,hRSV/A/England/397/2017,3648,772
3649,hRSV/A/England/397/2017,3649,771
3650,hRSV/A/England/397/2017,3650,764
3651,hRSV/A/England/397/2017,3651,773
3652,hRSV/A/England/397/2017,3652,763
3653,hRSV/A/England/397/2017,3653,783
3654,hRSV/A/England/397/2017,3654,781
3655,hRSV/A/England/397/2017,3655,773
3656,hRSV/A/England/397/2017,3656,773
3657,hRSV/A/England/397/2017,3657,767
3658,hRSV/A/England/397/2017,3658,791
3659,hRSV/A/England/397/2017,3659,789
3660,hRSV/A/England/397/2017,3660,779
3661,hRSV/A/England/397/2017,3661,779
3662,hRSV/A/England/397/2017,3662,768
3663,hRSV/A/England/397/2017,3663,774
3664,hRSV/A/England/397/2017,3664,774
3665,hRSV/A/England/397/2017,3665,775
3666,hRSV/A/England/397/2017,3666,770
3667,hRSV/A/England/397/2017,3667,760
3668,hRSV/A/England/397/2017,3668,757
3669,hRSV/A/England/397/2017,3669,758
3670,hRSV/A/England/397/2017,3670,766
3671,hRSV/A/England/397/2017,3671,766
3672,hRSV/A/England/397/2017,3672,764
3673,hRSV/A/England/397/2017,3673,768
3674,hRSV/A/England/397/2017,3674,772
3675,hRSV/A/England/397/2017,3675,776
3676,hRSV/A/England/397/2017,3676,776
3677,hRSV/A/England/397/2017,3677,792
3678,hRSV/A/England/397/2017,3678,794
3679,hRSV/A/England/397/2017,3679,788
3680,hRSV/A/England/397/2017,3680,790
3681,hRSV/A/England/397/2017,3681,788
3682,hRSV/A/England/397/2017,3682,788
3683,hRSV/A/England/397/2017,3683,780
3684,hRSV/A/England/397/2017,3684,777
3685,hRSV/A/England/397/2017,3685,771
3686,hRSV/A/England/397/2017,3686,753
3687,hRSV/A/England/397/2017,3687,750
3688,hRSV/A/England/397/2017,3688,749
3689,hRSV/A/England/397/2017,3689,738
3690,hRSV/A/England/397/2017,3690,737
3691,hRSV/A/England/397/2017,3691,735
3692,hRSV/A/England/397/2017,3692,726
3693,hRSV/A/England/397/2017,3693,726
3694,hRSV/A/England/397/2017,3694,726
3695,hRSV/A/England/397/2017,3695,717
3696,hRSV/A/England/397/2017,3696,717
3697,hRSV/A/England/397/2017,3697,717
3698,hRSV/A/England/397/2017,3698,717
3699,hRSV/A/England/397/2017,3699,715
3700,hRSV/A/England/397/2017,3700,715
3701,hRSV/A/England/397/2017,3701,715
3702,hRSV/A/England/397/2017,3702,714
3703,hRSV/A/England/397/2017,3703,714
3704,hRSV/A/England/397/2017,3704,714
3705,hRSV/A/England/397/2017,3705,709
3706,hRSV/A/England/397/2017,3706,707
3707,hRSV/A/England/397/2017,3707,697
3708,hRSV/A/England/397/2017,3708,690
3709,hRSV/A/England/397/2017,3709,690
3710,hRSV/A/England/397/2017,3710,686
3711,hRSV/A/England/397/2017,3711,684
3712,hRSV/A/England/397/2017,3712,673
3713,hRSV/A/England/397/2017,3713,665
3714,hRSV/A/England/397/2017,3714,665
3715,hRSV/A/England/397/2017,3715,661
3716,hRSV/A/England/397/2017,3716,659
3717,hRSV/A/England/397/2017,3717,659
3718,hRSV/A/England/397/2017,3718,653
3719,hRSV/A/England/397/2017,3719,651
3720,hRSV/A/England/397/2017,3720,636
3721,hRSV/A/England/397/2017,3721,630
3722,hRSV/A/England/397/2017,3722,597
3723,hRSV/A/England/397/2017,3723,589
3724,hRSV/A/England/397/2017,3724,589
3725,hRSV/A/England/397/2017,3725,589
3726,hRSV/A/England/397/2017,3726,589
3727,hRSV/A/England/397/2017,3727,580
3728,hRSV/A/England/397/2017,3728,580
3729,hRSV/A/England/397/2017,3729,571
3730,hRSV/A/England/397/2017,3730,901
3731,hRSV/A/England/397/2017,3731,903
3732,hRSV/A/England/397/2017,3732,904
3733,hRSV/A/England/397/2017,3733,902
3734,hRSV/A/England/397/2017,3734,928
3735,hRSV/A/England/397/2017,3735,929
3736,hRSV/A/England/397/2017,3736,929
3737,hRSV/A/England/397/2017,3737,959
3738,hRSV/A/England/397/2017,3738,960
3739,hRSV/A/England/397/2017,3739,956
3740,hRSV/A/England/397/2017,3740,955
3741,hRSV/A/England/397/2017,3741,948
3742,hRSV/A/England/397/2017,3742,976
3743,hRSV/A/England/397/2017,3743,954
3744,hRSV/A/England/397/2017,3744,965
3745,hRSV/A/England/397/2017,3745,957
3746,hRSV/A/England/397/2017,3746,943
3747,hRSV/A/England/397/2017,3747,957
3748,hRSV/A/England/397/2017,3748,956
3749,hRSV/A/England/397/2017,3749,964
3750,hRSV/A/England/397/2017,3750,962
3751,hRSV/A/England/397/2017,3751,930
3752,hRSV/A/England/397/2017,3752,967
3753,hRSV/A/England/397/2017,3753,960
3754,hRSV/A/England/397/2017,3754,963
3755,hRSV/A/England/397/2017,3755,963
3756,hRSV/A/England/397/2017,3756,940
3757,hRSV/A/England/397/2017,3757,941
3758,hRSV/A/England/397/2017,3758,935
3759,hRSV/A/England/397/2017,3759,936
3760,hRSV/A/England/397/2017,3760,947
3761,hRSV/A/England/397/2017,3761,903
3762,hRSV/A/England/397/2017,3762,911
3763,hRSV/A/England/397/2017,3763,850
3764,hRSV/A/England/397/2017,3764,850
3765,hRSV/A/England/397/2017,3765,845
3766,hRSV/A/England/397/2017,3766,613
3767,hRSV/A/England/397/2017,3767,617
3768,hRSV/A/England/397/2017,3768,617
3769,hRSV/A/England/397/2017,3769,617
3770,hRSV/A/England/397/2017,3770,620
3771,hRSV/A/England/397/2017,3771,621
3772,hRSV/A/England/397/2017,3772,626
3773,hRSV/A/England/397/2017,3773,628
3774,hRSV/A/England/397/2017,3774,628
3775,hRSV/A/England/397/2017,3775,633
3776,hRSV/A/England/397/2017,3776,633
3777,hRSV/A/England/397/2017,3777,639
3778,hRSV/A/England/397/2017,3778,639
3779,hRSV/A/England/397/2017,3779,639
3780,hRSV/A/England/397/2017,3780,644
3781,hRSV/A/England/397/2017,3781,642
3782,hRSV/A/England/397/2017,3782,644
3783,hRSV/A/England/397/2017,3783,644
3784,hRSV/A/England/397/2017,3784,650
3785,hRSV/A/England/397/2017,3785,650
3786,hRSV/A/England/397/2017,3786,666
3787,hRSV/A/England/397/2017,3787,668
3788,hRSV/A/England/397/2017,3788,708
3789,hRSV/A/England/397/2017,3789,724
3790,hRSV/A/England/397/2017,3790,730
3791,hRSV/A/England/397/2017,3791,747
3792,hRSV/A/England/397/2017,3792,747
3793,hRSV/A/England/397/2017,3793,747
3794,hRSV/A/England/397/2017,3794,748
3795,hRSV/A/England/397/2017,3795,748
3796,hRSV/A/England/397/2017,3796,752
3797,hRSV/A/England/397/2017,3797,759
3798,hRSV/A/England/397/2017,3798,762
3799,hRSV/A/England/397/2017,3799,762
3800,hRSV/A/England/397/2017,3800,762
3801,hRSV/A/England/397/2017,3801,762
3802,hRSV/A/England/397/2017,3802,764
3803,hRSV/A/England/397/2017,3803,767
3804,hRSV/A/England/397/2017,3804,773
3805,hRSV/A/England/397/2017,3805,773
3806,hRSV/A/England/397/2017,3806,769
3807,hRSV/A/England/397/2017,3807,771
3808,hRSV/A/England/397/2017,3808,770
3809,hRSV/A/England/397/2017,3809,771
3810,hRSV/A/England/397/2017,3810,776
3811,hRSV/A/England/397/2017,3811,776
3812,hRSV/A/England/397/2017,3812,777
3813,hRSV/A/England/397/2017,3813,779
3814,hRSV/A/England/397/2017,3814,777
3815,hRSV/A/England/397/2017,3815,793
3816,hRSV/A/England/397/2017,3816,794
3817,hRSV/A/England/397/2017,3817,794
3818,hRSV/A/England/397/2017,3818,798
3819,hRSV/A/England/397/2017,3819,784
3820,hRSV/A/England/397/2017,3820,791
3821,hRSV/A/England/397/2017,3821,796
3822,hRSV/A/England/397/2017,3822,804
3823,hRSV/A/England/397/2017,3823,805
3824,hRSV/A/England/397/2017,3824,792
3825,hRSV/A/England/397/2017,3825,793
3826,hRSV/A/England/397/2017,3826,802
3827,hRSV/A/England/397/2017,3827,802
3828,hRSV/A/England/397/2017,3828,806
3829,hRSV/A/England/397/2017,3829,794
3830,hRSV/A/England/397/2017,3830,795
3831,hRSV/A/England/397/2017,3831,797
3832,hRSV/A/England/397/2017,3832,805
3833,hRSV/A/England/397/2017,3833,808
3834,hRSV/A/England/397/2017,3834,800
3835,hRSV/A/England/397/2017,3835,787
3836,hRSV/A/England/397/2017,3836,795
3837,hRSV/A/England/397/2017,3837,795
3838,hRSV/A/England/397/2017,3838,793
3839,hRSV/A/England/397/2017,3839,796
3840,hRSV/A/England/397/2017,3840,783
3841,hRSV/A/England/397/2017,3841,789
3842,hRSV/A/England/397/2017,3842,776
3843,hRSV/A/England/397/2017,3843,776
3844,hRSV/A/England/397/2017,3844,782
3845,hRSV/A/England/397/2017,3845,776
3846,hRSV/A/England/397/2017,3846,776
3847,hRSV/A/England/397/2017,3847,780
3848,hRSV/A/England/397/2017,3848,777
3849,hRSV/A/England/397/2017,3849,782
3850,hRSV/A/England/397/2017,3850,771
3851,hRSV/A/England/397/2017,3851,777
3852,hRSV/A/England/397/2017,3852,777
3853,hRSV/A/England/397/2017,3853,763
3854,hRSV/A/England/397/2017,3854,763
3855,hRSV/A/England/397/2017,3855,763
